n_future_bars,tp_threshold,sl_threshold,volatility_threshold,sharpe,total_trade, 'mdd'
36,0.1,-0.02,2.3999999999999995,1.3679602732059803,1072,-0.0688605581995153
36,0.1,-0.02,2.6,1.4081322100864124,1060,-0.0784677223999184
36,0.1,-0.02,2.8,1.436550078331725,1064,-0.0628905273788031
36,0.1,-0.03,1.0,1.0181517863936844,738,-0.0692469274681517
36,0.1,-0.03,1.2,1.1326253876691008,752,-0.0662123656632336
36,0.1,-0.03,1.6,1.2644094875977463,762,-0.0529191100286472
36,0.1,-0.03,1.4,1.1827342765760114,748,-0.0602167880709352
36,0.1,-0.03,1.7999999999999998,1.310196599491165,770,-0.0645284720950578
36,0.1,-0.03,2.0,1.300403399362644,764,-0.0644051156049321
36,0.1,-0.03,2.2,1.271934279419457,772,-0.0728632535697948
36,0.1,-0.03,2.3999999999999995,1.2799223810208509,784,-0.0728632535697948
36,0.1,-0.03,2.6,1.3161162264462525,790,-0.0699182969179301
36,0.1,-0.03,2.8,1.3235107697568074,790,-0.0699182969179301
36,0.1,-0.04,1.0,0.9375337129269364,508,-0.0635144589471238
36,0.1,-0.04,1.2,1.047499515815085,528,-0.0501631862870517
36,0.1,-0.04,1.4,1.1329660224761977,518,-0.0554651790287779
36,0.1,-0.04,1.6,1.193038144792791,526,-0.0531823486058731
36,0.1,-0.04,1.7999999999999998,1.2420418028773914,526,-0.0489631862870518
36,0.1,-0.04,2.0,1.2329065281620788,518,-0.0489631862870518
36,0.1,-0.04,2.2,1.215651241653781,522,-0.051271752284665
36,0.1,-0.04,2.3999999999999995,1.222836218750181,530,-0.051271752284665
36,0.1,-0.04,2.6,1.2289439778779276,530,-0.0623820154691574
36,0.1,-0.04,2.8,1.2339371143279645,534,-0.0623820154691574
36,0.1,-0.05,1.0,0.8155261360755784,382,-0.0705578364357745
36,0.1,-0.05,1.2,0.9608916209684925,402,-0.0501631862870519
36,0.1,-0.05,1.4,1.031719187055726,396,-0.0501631862870517
36,0.1,-0.05,1.6,1.0787147585204206,404,-0.0489631862870518
36,0.1,-0.05,1.7999999999999998,1.142650262273074,400,-0.0489631862870518
36,0.1,-0.05,2.0,1.1213042082317846,394,-0.0509980342560094
36,0.1,-0.05,2.2,1.1399388636041006,394,-0.0509980342560094
36,0.1,-0.05,2.3999999999999995,1.1277933773383062,402,-0.0542832189445812
36,0.1,-0.05,2.6,1.1280411655202816,404,-0.0638903831449843
36,0.1,-0.05,2.8,1.1149622963019326,402,-0.0623820154691574
36,0.1,-0.06,1.0,0.687909907650212,260,-0.0631789046808521
36,0.1,-0.06,1.2,0.838018330143911,280,-0.0501631862870519
36,0.1,-0.06,1.6,0.9307526525745384,290,-0.0489631862870518
36,0.1,-0.06,1.4,0.8979911450980846,282,-0.0501631862870519
36,0.1,-0.06,1.7999999999999998,0.9819209789592006,292,-0.0489631862870518
36,0.1,-0.06,2.0,0.9495195847936468,284,-0.0489631862870518
36,0.1,-0.06,2.2,0.9751170082738276,288,-0.0489631862870518
36,0.1,-0.06,2.6,0.9651982373365032,290,-0.0562645067209355
36,0.1,-0.06,2.3999999999999995,0.972495672282695,290,-0.0489631862870518
36,0.1,-0.06,2.8,0.9796363486703372,288,-0.0562645067209357
36,0.1,-0.07,1.0,0.6052134369611829,200,-0.0543864056378247
36,0.1,-0.07,1.2,0.7451955265736785,216,-0.0543864056378249
36,0.1,-0.07,1.6,0.8126100728311523,238,-0.049095396046438
36,0.1,-0.07,1.4,0.8026914838921492,224,-0.0543864056378249
36,0.1,-0.07,1.7999999999999998,0.8365357510511445,238,-0.0489631862870518
36,0.1,-0.07,2.0,0.8142220185302858,242,-0.0489631862870518
36,0.1,-0.07,2.2,0.8362644213057178,242,-0.0489631862870518
36,0.1,-0.07,2.3999999999999995,0.8357884692163705,244,-0.0489631862870518
36,0.1,-0.07,2.6,0.81851698020195,240,-0.0489631862870518
36,0.1,-0.07,2.8,0.8404704106312471,240,-0.0489631862870518
40,0.03,0.0,1.0,1.489614577263081,2581,-0.1263793552611142
40,0.03,0.0,1.2,1.6921655299773772,2629,-0.1003388937756681
40,0.03,0.0,1.4,1.7134984238985356,2577,-0.1513348854224953
40,0.03,0.0,1.6,1.7914281585314014,2571,-0.1352271655896041
40,0.03,0.0,1.7999999999999998,1.8062513333371348,2565,-0.1510051491574645
40,0.03,0.0,2.0,1.881148238196198,2555,-0.1602617225935257
40,0.03,0.0,2.2,1.902844811046993,2543,-0.1372356894888021
40,0.03,0.0,2.3999999999999995,1.9251190047171287,2556,-0.1097272742061784
40,0.03,0.0,2.6,2.020605352887344,2562,-0.0953329925975366
40,0.03,0.0,2.8,2.12760558183355,2606,-0.1002042648839403
40,0.03,-0.01,1.0,1.5569158100393952,1999,-0.0889291078486795
40,0.03,-0.01,1.4,1.7757765293151624,2003,-0.1403947766277073
40,0.03,-0.01,1.2,1.7473819705414542,2031,-0.079443625697945
40,0.03,-0.01,1.6,1.88076865955658,2025,-0.1245263048060759
40,0.03,-0.01,1.7999999999999998,1.8837718750268448,2017,-0.1403042883739363
40,0.03,-0.01,2.0,1.9362352140024408,2047,-0.1519608618099975
40,0.03,-0.01,2.3999999999999995,1.9791205324400063,2052,-0.1020264134226502
40,0.03,-0.01,2.2,1.9598649563656716,2039,-0.1295348287052739
40,0.03,-0.01,2.6,2.049668725302252,2052,-0.0948453169191463
40,0.03,-0.01,2.8,2.1328041025561006,2096,-0.1075552684117129
40,0.03,-0.02,1.0,1.4842291248170658,1607,-0.0721300490542016
40,0.03,-0.02,1.2,1.667188371020046,1647,-0.0721902962314716
40,0.03,-0.02,1.4,1.6851452903658268,1625,-0.1014441541341434
40,0.03,-0.02,1.6,1.7777098456549123,1647,-0.095221031324774
40,0.03,-0.02,1.7999999999999998,1.7722800788190969,1647,-0.1097693903522488
40,0.03,-0.02,2.0,1.8110306892886772,1661,-0.1231041259380239
40,0.03,-0.02,2.2,1.8410241901825624,1663,-0.1030780928333003
40,0.03,-0.02,2.3999999999999995,1.8631456718727732,1692,-0.0948350798958237
40,0.03,-0.02,2.8,2.022503193651817,1716,-0.1075450313883905
40,0.03,-0.02,2.6,1.9323261667852487,1682,-0.0948350798958239
40,0.03,-0.03,1.0,1.3768994361312776,1336,-0.1063015904774098
40,0.03,-0.03,1.2,1.5676066102221613,1356,-0.1002512684107297
40,0.03,-0.03,1.4,1.5993669583978165,1328,-0.1056274512174946
40,0.03,-0.03,1.6,1.679034496300045,1362,-0.090157268642256
40,0.03,-0.03,1.7999999999999998,1.6902394343161076,1356,-0.0962839739366843
40,0.03,-0.03,2.0,1.7230491193075912,1364,-0.096956074344358
40,0.03,-0.03,2.2,1.7568307885544614,1354,-0.0960408388164937
40,0.03,-0.03,2.3999999999999995,1.7795748557137347,1377,-0.0957560743443581
40,0.03,-0.03,2.6,1.844246735400611,1383,-0.0957560743443581
40,0.03,-0.03,2.8,1.928576967242472,1417,-0.1084660258369245
40,0.03,-0.04,1.0,1.3473179772527863,1102,-0.073649524497124
40,0.03,-0.04,1.2,1.5046443333423434,1146,-0.0697123042406956
40,0.03,-0.04,1.4,1.530667801366418,1110,-0.1005878792772829
40,0.03,-0.04,1.6,1.6068777328288342,1128,-0.0872325178780601
40,0.03,-0.04,1.7999999999999998,1.6269559482670433,1124,-0.0852415191838784
40,0.03,-0.04,2.0,1.661391762557762,1124,-0.0940313235801622
40,0.03,-0.04,2.2,1.7104538746536415,1122,-0.0928313235801623
40,0.03,-0.04,2.3999999999999995,1.732188415551444,1141,-0.0928313235801623
40,0.03,-0.04,2.6,1.7867280302537425,1153,-0.0928313235801623
40,0.03,-0.04,2.8,1.8663892856346167,1179,-0.1055412750727284
40,0.03,-0.05,1.0,1.2794699608350584,1002,-0.0870860153143913
40,0.03,-0.05,1.2,1.4513777227873783,1040,-0.1040786278850358
40,0.03,-0.05,1.4,1.4641655341596336,1006,-0.1390851609066365
40,0.03,-0.05,1.6,1.534784367074028,1030,-0.0904975332980534
40,0.03,-0.05,1.7999999999999998,1.5550449397053354,1026,-0.0914543928307789
40,0.03,-0.05,2.0,1.584446262490688,1028,-0.0892943133913726
40,0.03,-0.05,2.2,1.6339076788064593,1020,-0.0880943133913727
40,0.03,-0.05,2.3999999999999995,1.6541433517025417,1039,-0.0880943133913727
40,0.03,-0.05,2.6,1.7072602233154153,1051,-0.0880943133913727
40,0.03,-0.05,2.8,1.773180313115157,1073,-0.1008042648839393
40,0.03,-0.06,1.0,1.236701400928512,860,-0.0830415089545812
40,0.03,-0.06,1.2,1.378710631331115,894,-0.0830415089545812
40,0.03,-0.06,1.4,1.3866474955590182,864,-0.1180480419761811
40,0.03,-0.06,1.6,1.4338875959881474,886,-0.0904975332980534
40,0.03,-0.06,1.7999999999999998,1.451788392276964,884,-0.0914543928307789
40,0.03,-0.06,2.2,1.5429121136520918,880,-0.0884384030765585
40,0.03,-0.06,2.0,1.495194600671257,890,-0.0892943133913728
40,0.03,-0.06,2.3999999999999995,1.5608552264817626,899,-0.0880943133913729
40,0.03,-0.06,2.6,1.6105365592985164,911,-0.0880943133913729
40,0.03,-0.06,2.8,1.6763878831834234,931,-0.1008042648839391
40,0.03,-0.07,1.0,1.1683342183027556,806,-0.0830415089545812
40,0.03,-0.07,1.2,1.3042636781445287,832,-0.0830415089545812
40,0.03,-0.07,1.4,1.3016419326738602,810,-0.1224915957559056
40,0.03,-0.07,1.7999999999999998,1.3477945564588183,840,-0.0914543928307789
40,0.03,-0.07,1.6,1.333142018490768,836,-0.0909622742317262
40,0.03,-0.07,2.0,1.3878332003601974,844,-0.0977610799338284
40,0.03,-0.07,2.3999999999999995,1.4765391567224848,853,-0.0965610799338281
40,0.03,-0.07,2.2,1.4495902822677382,836,-0.0965610799338282
40,0.03,-0.07,2.6,1.5142621642526597,863,-0.0965610799338281
40,0.03,-0.07,2.8,1.5864701961142107,883,-0.1092710314263942
40,0.04,0.0,1.0,1.4310083160753777,2377,-0.1222251984649105
40,0.04,0.0,1.2,1.6238554892917008,2433,-0.0980864327172916
40,0.04,0.0,1.4,1.6485285516638728,2397,-0.1471869862782933
40,0.04,0.0,1.6,1.7348608961361056,2391,-0.1319049939048386
40,0.04,0.0,1.7999999999999998,1.7498767361653047,2381,-0.1508960093470697
40,0.04,0.0,2.0,1.8113555980463487,2375,-0.1606667717959033
40,0.04,0.0,2.2,1.8287066747989185,2369,-0.1215900320898349
40,0.04,0.0,2.3999999999999995,1.840705942678199,2380,-0.0953329925975366
40,0.04,0.0,2.6,1.9259798274732824,2382,-0.0953329925975366
40,0.04,-0.01,1.0,1.5025309549085548,1795,-0.0905223201914464
40,0.04,0.0,2.8,2.027354192951147,2426,-0.097922963689788
40,0.04,-0.01,1.2,1.6818815832933591,1835,-0.0681736736061615
40,0.04,-0.01,1.4,1.7139659632852575,1823,-0.1275539313005395
40,0.04,-0.01,1.6,1.8293779461693067,1845,-0.1212041331213104
40,0.04,-0.01,1.7999999999999998,1.8320183684241087,1833,-0.1401951485635416
40,0.04,-0.01,2.0,1.8688099065040007,1867,-0.1523659110123751
40,0.04,-0.01,2.2,1.8881631963222023,1865,-0.1138891713063067
40,0.04,-0.01,2.3999999999999995,1.8965283182686168,1876,-0.0925640157249938
40,0.04,-0.01,2.6,1.9553255011923945,1872,-0.092564015724994
40,0.04,-0.01,2.8,2.0319726259961515,1916,-0.1052739672175606
40,0.04,-0.02,1.0,1.428530207223306,1403,-0.0577129304400447
40,0.04,-0.02,1.2,1.599458220533448,1451,-0.0681634365828396
40,0.04,-0.02,1.4,1.6208343059147194,1445,-0.0997313398719068
40,0.04,-0.02,1.6,1.7243905120856555,1467,-0.0918988596400084
40,0.04,-0.02,1.7999999999999998,1.717994843499712,1463,-0.109660250541854
40,0.04,-0.02,2.0,1.739175187138758,1481,-0.1235091751404015
40,0.04,-0.02,2.2,1.7649525439139,1489,-0.0925537787016719
40,0.04,-0.02,2.3999999999999995,1.7755090741013426,1516,-0.0925537787016719
40,0.04,-0.02,2.6,1.8321873186608983,1502,-0.0925537787016714
40,0.04,-0.02,2.8,1.916039575621832,1536,-0.1052637301942391
40,0.04,-0.03,1.0,1.3172658736295912,1132,-0.096832189264016
40,0.04,-0.03,1.2,1.4962778806854409,1160,-0.0907818671973355
40,0.04,-0.03,1.4,1.5328777842781416,1148,-0.0987917345716069
40,0.04,-0.03,1.6,1.6238934942303598,1182,-0.0878759674481042
40,0.04,-0.03,1.7999999999999998,1.634777140426616,1172,-0.085627215514086
40,0.04,-0.03,2.0,1.6481747497988253,1184,-0.0946747731502062
40,0.04,-0.03,2.2,1.6778870722014,1180,-0.0934747731502063
40,0.04,-0.03,2.3999999999999995,1.6883276186016336,1201,-0.0934747731502063
40,0.04,-0.03,2.6,1.7394610152349177,1203,-0.0934747731502063
40,0.04,-0.03,2.8,1.8169649380717516,1237,-0.1061847246427725
40,0.04,-0.04,1.0,1.289048219982753,898,-0.0641801232837302
40,0.04,-0.04,1.2,1.4313548543232946,950,-0.0588032058050537
40,0.04,-0.04,1.4,1.462265534359988,930,-0.0799581874386555
40,0.04,-0.04,1.7999999999999998,1.5706374455267578,940,-0.0809464357018594
40,0.04,-0.04,1.6,1.5502859865241998,948,-0.0849512166839083
40,0.04,-0.04,2.0,1.58460079901185,944,-0.0917500223860103
40,0.04,-0.04,2.2,1.6306225926845788,948,-0.0905500223860105
40,0.04,-0.04,2.3999999999999995,1.6393866521091829,965,-0.0905500223860105
40,0.04,-0.04,2.6,1.679007674739857,973,-0.0905500223860105
40,0.04,-0.04,2.8,1.7514619450053357,999,-0.1032599738785771
40,0.04,-0.05,1.0,1.219291963637365,798,-0.0776166141009975
40,0.04,-0.05,1.2,1.376921744652449,844,-0.094609226671642
40,0.04,-0.05,1.4,1.3937291021185854,826,-0.1296157596932419
40,0.04,-0.05,1.6,1.4764690459549816,850,-0.0802142064951192
40,0.04,-0.05,1.7999999999999998,1.497431197892878,842,-0.0835689435716305
40,0.04,-0.05,2.0,1.5044501307348517,848,-0.0870130121972212
40,0.04,-0.05,2.2,1.550914655572461,846,-0.0858130121972213
40,0.04,-0.05,2.3999999999999995,1.557283301122769,863,-0.0858130121972213
40,0.04,-0.05,2.6,1.594585004301229,871,-0.0858130121972213
40,0.04,-0.05,2.8,1.6521502791419194,893,-0.0985229636897875
40,0.04,-0.06,1.0,1.174280425989559,656,-0.0735721077411875
40,0.04,-0.06,1.2,1.2994112301114038,698,-0.0735721077411875
40,0.04,-0.06,1.6,1.3695054129194366,706,-0.080214206495119
40,0.04,-0.06,1.4,1.311100255278392,684,-0.1085786407627873
40,0.04,-0.06,1.7999999999999998,1.3880253545434211,700,-0.0835689435716305
40,0.04,-0.06,2.0,1.4094406434410254,710,-0.0870130121972213
40,0.04,-0.06,2.2,1.4540018886602146,706,-0.0858130121972211
40,0.04,-0.06,2.3999999999999995,1.457222359679469,723,-0.0858130121972211
40,0.04,-0.06,2.6,1.490349896544255,731,-0.0858130121972211
40,0.04,-0.06,2.8,1.5476881774746805,751,-0.0985229636897877
40,0.04,-0.07,1.0,1.1011196669203855,602,-0.0735721077411875
40,0.04,-0.07,1.2,1.2193006681814054,636,-0.0735721077411875
40,0.04,-0.07,1.4,1.2194883571748594,630,-0.1130221945425122
40,0.04,-0.07,1.6,1.261922133424226,656,-0.0886809730375746
40,0.04,-0.07,1.7999999999999998,1.2773025828709037,656,-0.0846761920555255
40,0.04,-0.07,2.0,1.2941992059554377,664,-0.0954797787396768
40,0.04,-0.07,2.2,1.354033942789097,662,-0.0942797787396767
40,0.04,-0.07,2.3999999999999995,1.3663426509720802,677,-0.0942797787396764
40,0.04,-0.07,2.6,1.3857704440104677,683,-0.0942797787396763
40,0.04,-0.07,2.8,1.4499220888312638,703,-0.1069897302322429
40,0.05,0.0,1.0,1.3752769640809626,2247,-0.1136614895779033
40,0.05,0.0,1.4,1.5827058765597166,2279,-0.1520769606185874
40,0.05,0.0,1.2,1.568921620584872,2289,-0.0949136428918997
40,0.05,0.0,1.6,1.6684621832173765,2259,-0.1202271067409097
40,0.05,0.0,1.7999999999999998,1.687121739306685,2245,-0.1203816671901841
40,0.05,0.0,2.0,1.727889753320273,2223,-0.1301524296390176
40,0.05,0.0,2.3999999999999995,1.7511598881996069,2231,-0.0944516729787414
40,0.05,0.0,2.2,1.7445838411817798,2225,-0.0939385493633435
40,0.05,0.0,2.6,1.8294599115464336,2229,-0.1079863771991773
40,0.05,0.0,2.8,1.9088339912827996,2263,-0.0915440906093332
40,0.05,-0.01,1.0,1.449674660264054,1665,-0.0875723806666403
40,0.05,-0.01,1.2,1.6306150473318732,1691,-0.0617948005257062
40,0.05,-0.01,1.4,1.651248072194159,1705,-0.1192379924405435
40,0.05,-0.01,1.6,1.7688017355536547,1713,-0.1095262459573815
40,0.05,-0.01,1.7999999999999998,1.775023165020266,1697,-0.1096808064066559
40,0.05,-0.01,2.0,1.7891888894343808,1715,-0.1218515688554894
40,0.05,-0.01,2.2,1.807427368621856,1721,-0.0862376885798153
40,0.05,-0.01,2.6,1.860675480192734,1719,-0.0932763326417849
40,0.05,-0.01,2.3999999999999995,1.81041221131118,1727,-0.0861851426445385
40,0.05,-0.01,2.8,1.9124565834912848,1753,-0.0988950941371058
40,0.05,-0.02,1.0,1.3739138638893855,1273,-0.0528249986313253
40,0.05,-0.02,1.2,1.5470539755250736,1307,-0.0617845635023843
40,0.05,-0.02,1.4,1.5554330460384465,1327,-0.0997313398719028
40,0.05,-0.02,1.6,1.6614506045726003,1335,-0.0815652322001141
40,0.05,-0.02,1.7999999999999998,1.6582888888546845,1327,-0.0815652322001141
40,0.05,-0.02,2.0,1.654064354139681,1329,-0.0929948329835159
40,0.05,-0.02,2.2,1.6789937424617924,1345,-0.0861749056212166
40,0.05,-0.02,2.3999999999999995,1.6839237449509756,1367,-0.0861749056212166
40,0.05,-0.02,2.6,1.7314287452127302,1349,-0.0874395115142692
40,0.05,-0.02,2.8,1.789499008685706,1373,-0.0988848571137837
40,0.05,-0.03,1.0,1.258439717937463,1002,-0.0766816781271706
40,0.05,-0.03,1.2,1.441348415801709,1016,-0.0753861856553785
40,0.05,-0.03,1.4,1.4651835451246211,1030,-0.0987917345716069
40,0.05,-0.03,1.6,1.558767145705941,1050,-0.0814970943676489
40,0.05,-0.03,1.7999999999999998,1.5741459429475106,1036,-0.0774923133856
40,0.05,-0.03,2.0,1.55954172867782,1032,-0.0882959000697509
40,0.05,-0.03,2.2,1.5886738269202834,1036,-0.0870959000697511
40,0.05,-0.03,2.3999999999999995,1.5933110730340465,1052,-0.0870959000697511
40,0.05,-0.03,2.6,1.6343913208365763,1050,-0.0870959000697511
40,0.05,-0.03,2.8,1.6838546482070595,1074,-0.0998058515623177
40,0.05,-0.04,1.0,1.2315104314531815,768,-0.0594700997149747
40,0.05,-0.04,1.4,1.392818615832517,812,-0.0766268647569485
40,0.05,-0.04,1.2,1.3757449565980489,806,-0.0524243327245984
40,0.05,-0.04,1.6,1.4836888565244113,816,-0.0785723436034531
40,0.05,-0.04,1.7999999999999998,1.5097276476615915,804,-0.0745675626214041
40,0.05,-0.04,2.0,1.4939981485542342,792,-0.0853711493055551
40,0.05,-0.04,2.2,1.540869036502002,804,-0.0841711493055552
40,0.05,-0.04,2.3999999999999995,1.5436687024810956,816,-0.0841711493055552
40,0.05,-0.04,2.6,1.5715873942729304,820,-0.0841711493055552
40,0.05,-0.04,2.8,1.6143430366314309,836,-0.0968811007981218
40,0.05,-0.05,1.0,1.1600024769844812,668,-0.0706386037259349
40,0.05,-0.05,1.2,1.3218747858470024,700,-0.0744587155347966
40,0.05,-0.05,1.4,1.3226061535985252,708,-0.1094652485563965
40,0.05,-0.05,1.6,1.4082549145966434,718,-0.0738353334146639
40,0.05,-0.05,1.7999999999999998,1.4360637055701857,706,-0.069830552432615
40,0.05,-0.05,2.0,1.4103679548467851,696,-0.0806341391167659
40,0.05,-0.05,2.2,1.4578215170754116,702,-0.0794341391167661
40,0.05,-0.05,2.3999999999999995,1.4576301544741954,714,-0.0794341391167661
40,0.05,-0.05,2.6,1.48213044264232,718,-0.0808358140323585
40,0.05,-0.05,2.8,1.5070424736309531,730,-0.0921440906093322
40,0.05,-0.06,1.0,1.112784023543987,526,-0.0696986644414935
40,0.05,-0.06,1.2,1.240094729632174,554,-0.0548637117766598
40,0.05,-0.06,1.4,1.2341202704108163,566,-0.0896132730883763
40,0.05,-0.06,1.6,1.2933581972253532,574,-0.0738353334146643
40,0.05,-0.06,1.7999999999999998,1.3188885527196337,564,-0.0698305524326152
40,0.05,-0.06,2.2,1.3530087053737625,562,-0.0794341391167664
40,0.05,-0.06,2.3999999999999995,1.3486912138274183,574,-0.0794341391167664
40,0.05,-0.06,2.0,1.307113255575207,558,-0.0806341391167665
40,0.05,-0.06,2.6,1.3681776373899184,578,-0.0794341391167661
40,0.05,-0.06,2.8,1.3909618762049856,588,-0.0921440906093324
40,0.05,-0.07,1.0,1.0346489356867847,472,-0.053421596604342
40,0.05,-0.07,1.2,1.154763671358325,492,-0.0635105635403895
40,0.05,-0.07,1.4,1.134569700013626,512,-0.0928716834056664
40,0.05,-0.07,1.6,1.1765480739242502,524,-0.0823020999571193
40,0.05,-0.07,1.7999999999999998,1.199568955817225,520,-0.0782973189750703
40,0.05,-0.07,2.0,1.1801592395307816,512,-0.0891009056592215
40,0.05,-0.07,2.2,1.244038500281801,518,-0.0879009056592214
40,0.05,-0.07,2.3999999999999995,1.2494105840075,528,-0.0879009056592214
40,0.05,-0.07,2.6,1.252943723349775,530,-0.0879009056592214
40,0.05,-0.07,2.8,1.2811964391473254,540,-0.1006108571517878
40,0.06,0.0,1.0,1.309243908603323,2169,-0.1388701868080047
40,0.06,0.0,1.2,1.512349593599146,2197,-0.1099491456777563
40,0.06,0.0,1.4,1.5366175889351652,2181,-0.1763117280324335
40,0.06,0.0,1.6,1.6177204523950393,2161,-0.1415238952048598
40,0.06,0.0,1.7999999999999998,1.6494696022915944,2151,-0.1268005449409535
40,0.06,0.0,2.0,1.688422951309783,2133,-0.1365713073897871
40,0.06,0.0,2.2,1.6963406584521925,2133,-0.1057438511259085
40,0.06,0.0,2.3999999999999995,1.6928022236408806,2131,-0.0944516729787414
40,0.06,0.0,2.6,1.769297328473966,2127,-0.1079863771991773
40,0.06,0.0,2.8,1.8431860977522052,2155,-0.0811908138052336
40,0.06,-0.01,1.0,1.3793329609060536,1587,-0.1127810778967416
40,0.06,-0.01,1.2,1.5714936851167551,1599,-0.0577413438161082
40,0.06,-0.01,1.4,1.604933091012176,1607,-0.1256568701913129
40,0.06,-0.01,1.6,1.7178759403427404,1615,-0.1159451237081509
40,0.06,-0.01,1.7999999999999998,1.7391093270513642,1603,-0.1160996841574254
40,0.06,-0.01,2.0,1.7505024774315363,1625,-0.1282704466062589
40,0.06,-0.01,2.2,1.7595191897157123,1629,-0.0980429903423803
40,0.06,-0.01,2.3999999999999995,1.751057545169076,1627,-0.0849076932575858
40,0.06,-0.01,2.6,1.798660407387252,1617,-0.0932763326417849
40,0.06,-0.01,2.8,1.8440542046628203,1645,-0.088217801028958
40,0.06,-0.02,1.0,1.2973332702457645,1195,-0.0717368888984459
40,0.06,-0.02,1.2,1.4834788229477778,1215,-0.067109749400898
40,0.06,-0.02,1.4,1.5060542633152552,1229,-0.1048957371500352
40,0.06,-0.02,1.6,1.606872585713839,1237,-0.086639850226849
40,0.06,-0.02,1.7999999999999998,1.6201684808925094,1233,-0.0855647861357378
40,0.06,-0.02,2.0,1.6123431364495735,1239,-0.0994137107342853
40,0.06,-0.02,2.2,1.6274244785869905,1253,-0.0754976125130697
40,0.06,-0.02,2.3999999999999995,1.6198048843148714,1267,-0.0754976125130697
40,0.06,-0.02,2.8,1.7159113224755798,1265,-0.0882075640056363
40,0.06,-0.02,2.6,1.6644764573269728,1247,-0.0874395115142692
40,0.06,-0.03,1.0,1.173717582857709,924,-0.0759616154773323
40,0.06,-0.03,1.2,1.3723669838563473,924,-0.0759153569324264
40,0.06,-0.03,1.4,1.412772122132897,932,-0.085990522434022
40,0.06,-0.03,1.6,1.500342534807493,952,-0.070819801259502
40,0.06,-0.03,1.7999999999999998,1.5347259701025682,942,-0.0668150202774531
40,0.06,-0.03,2.0,1.5156319601398016,942,-0.077618606961604
40,0.06,-0.03,2.2,1.534335952620481,944,-0.0764186069616041
40,0.06,-0.03,2.3999999999999995,1.525055130059262,952,-0.0764186069616041
40,0.06,-0.03,2.6,1.562952392062492,948,-0.088757262552222
40,0.06,-0.03,2.8,1.6050880823594325,966,-0.0891285584541707
40,0.06,-0.04,1.0,1.1419507989778084,690,-0.0649039934510907
40,0.06,-0.04,1.2,1.3026145056039886,714,-0.0511858477112272
40,0.06,-0.04,1.4,1.3379169206879518,714,-0.0629020212500535
40,0.06,-0.04,1.6,1.4222237544805847,718,-0.0678950504953062
40,0.06,-0.04,1.7999999999999998,1.469547489097225,710,-0.0638902695132572
40,0.06,-0.04,2.0,1.4487282001836377,702,-0.0746938561974082
40,0.06,-0.04,2.2,1.4854113362423955,712,-0.0734938561974083
40,0.06,-0.04,2.3999999999999995,1.473018898820195,716,-0.0734938561974083
40,0.06,-0.04,2.6,1.4969850611685225,718,-0.0854930149545663
40,0.06,-0.04,2.8,1.5316692595095602,728,-0.0862038076899749
40,0.06,-0.05,1.2,1.244952307274374,608,-0.0712003052175063
40,0.06,-0.05,1.0,1.063270752247428,590,-0.0717856398386127
40,0.06,-0.05,1.4,1.2652474214767706,610,-0.0667567514377813
40,0.06,-0.05,1.6,1.343526635124087,620,-0.0631580403065168
40,0.06,-0.05,1.7999999999999998,1.3950786134121511,612,-0.0591532593244681
40,0.06,-0.05,2.0,1.363037798904156,606,-0.069956846008619
40,0.06,-0.05,2.2,1.3997200859816792,610,-0.0687568460086192
40,0.06,-0.05,2.6,1.402880318381447,616,-0.0828734814330571
40,0.06,-0.05,2.3999999999999995,1.3827812641444,614,-0.0695572177568407
40,0.06,-0.05,2.8,1.4182371375140934,622,-0.0814667975011853
40,0.06,-0.06,1.0,1.0114772981690126,448,-0.0708457005541713
40,0.06,-0.06,1.2,1.1579839755486545,462,-0.0501631862870517
40,0.06,-0.06,1.4,1.172226407583696,468,-0.058165011061264
40,0.06,-0.06,1.6,1.2225683960884002,476,-0.0631580403065172
40,0.06,-0.06,1.7999999999999998,1.273114437886888,470,-0.0591532593244682
40,0.06,-0.06,2.2,1.2898508600782452,470,-0.0687568460086194
40,0.06,-0.06,2.0,1.2554411508005363,468,-0.0699568460086195
40,0.06,-0.06,2.3999999999999995,1.2674752735276271,474,-0.0687568460086194
40,0.06,-0.06,2.6,1.2820996647306375,476,-0.0687568460086194
40,0.06,-0.06,2.8,1.2945540069296926,480,-0.0814667975011856
40,0.06,-0.07,1.0,0.92536927912592,394,-0.0501631862870519
40,0.06,-0.07,1.2,1.0664391812610885,400,-0.0528332704322425
40,0.06,-0.07,1.4,1.0665896435488371,414,-0.066631777603719
40,0.06,-0.07,1.6,1.098450243948324,426,-0.0716248068489723
40,0.06,-0.07,1.7999999999999998,1.1482646263102327,426,-0.0676200258669232
40,0.06,-0.07,2.0,1.1221056434984675,422,-0.0784236125510745
40,0.06,-0.07,2.2,1.1748414380138414,426,-0.0772236125510744
40,0.06,-0.07,2.3999999999999995,1.1613984201544076,428,-0.0772236125510744
40,0.06,-0.07,2.6,1.1585747147843897,428,-0.0772236125510744
40,0.06,-0.07,2.8,1.1761168788378014,432,-0.0899335640436408
40,0.07,0.0,1.0,1.252225600671665,2065,-0.1420149089604453
40,0.07,0.0,1.2,1.4569403925405446,2101,-0.1099491456777497
40,0.07,0.0,1.4,1.4989161416090355,2079,-0.1763117280324335
40,0.07,0.0,1.6,1.5760854191897982,2059,-0.1415238952048598
