start_time,close,datetime,exchange_whale_ratio,coinbase_premium_index,taker_buy_sell_ratio,netflow
1719144000000,64389.68749595,2024-06-23 12:00:00,0.96311013,-0.04726918,1.70377922,-116.44176036
1719147600000,64297.05250188,2024-06-23 13:00:00,0.97116761,-0.04808874,0.85445242,-114.06872289
1719151200000,64171.62371096,2024-06-23 14:00:00,0.99945153,-0.0378396,0.82167918,-48.22963439
1719154800000,64061.07884142,2024-06-23 15:00:00,0.99437283,-0.05654195,0.95318989,196.7896814
1719158400000,63914.8440381,2024-06-23 16:00:00,0.96124253,-0.05805014,0.73619858,-166.15157449
1719162000000,64086.85402643,2024-06-23 17:00:00,0.99141385,-0.07577933,1.32482221,318.88413459
1719165600000,64118.1421862,2024-06-23 18:00:00,0.99995978,-0.04718307,0.84807877,39.66379972
1719169200000,64147.33760217,2024-06-23 19:00:00,0.9907925,-0.05342185,1.13530101,73.23374220000001
1719172800000,63738.60039787,2024-06-23 20:00:00,0.95689495,-0.06008785,0.87665142,-149.15063724
1719176400000,63808.6619149,2024-06-23 21:00:00,0.96544487,-0.07198722,1.14156592,-277.49184759
1719180000000,63648.7554084,2024-06-23 22:00:00,0.9989346,-0.05972542,0.81789336,424.58559868
1719183600000,63199.67580396,2024-06-23 23:00:00,0.99889197,-0.06103464,0.68324272,-146.13217538
1719187200000,63055.89769393,2024-06-24 00:00:00,0.99922995,-0.0826728,0.94350493,262.23860683
1719190800000,63292.66551146,2024-06-24 01:00:00,0.99964814,-0.06244868,1.248358,-112.68899522999999
1719194400000,62859.89936501,2024-06-24 02:00:00,0.99836666,-0.05656722,0.72061104,96.83875952999998
1719198000000,62832.62446838,2024-06-24 03:00:00,0.99736599,-0.06670166,1.08117434,-12.78605442
1719201600000,62806.36601606,2024-06-24 04:00:00,0.99480143,-0.08238256,0.89627856,155.22905851
1719205200000,62281.33661921,2024-06-24 05:00:00,0.99842557,-0.07508745,0.73500399,-3.98396335999999
1719208800000,62393.6771473,2024-06-24 06:00:00,0.98822578,-0.07856742,1.14299123,324.21058115
1719212400000,62438.10079341,2024-06-24 07:00:00,0.99107459,-0.05310939,1.03028634,-124.27487672
1719216000000,62702.93727272,2024-06-24 08:00:00,0.99462257,-0.07286678,1.00915106,-205.34222176000003
1719219600000,61391.06517474,2024-06-24 09:00:00,0.90140911,-0.05897175,0.7663796,-393.93518256000004
1719223200000,61160.63507045,2024-06-24 10:00:00,0.96830764,-0.05795595,0.92646386,785.92167295
1719226800000,61291.12340563,2024-06-24 11:00:00,0.98495602,-0.0684266,1.06749742,-154.8766761
1719230400000,61199.48046747,2024-06-24 12:00:00,0.96605555,-0.05632587,0.87997533,760.15768347
1719234000000,61560.16386345,2024-06-24 13:00:00,0.98853496,-0.04250502,1.08795505,-40.30033574999999
1719237600000,61290.82907572,2024-06-24 14:00:00,0.93308916,-0.04782768,0.98085511,1047.8933009799998
1719241200000,60828.87073472,2024-06-24 15:00:00,0.92129116,-0.04592072,0.75142665,-250.30823038
1719244800000,60153.85552729,2024-06-24 16:00:00,0.9635749,-0.08561028,0.78663231,-47.08414598999997
1719248400000,60217.29838246,2024-06-24 17:00:00,0.97831414,-0.07298544,0.98426187,-337.82416797999997
1719252000000,60397.83433316,2024-06-24 18:00:00,0.9330524,-0.07069786,0.90579491,2866.5880005199997
1719255600000,59279.11367042,2024-06-24 19:00:00,0.99209607,-0.06085314,0.67761328,162.43074381000002
1719259200000,59493.62919075,2024-06-24 20:00:00,0.98074435,-0.07599892,0.89891498,450.07234765
1719262800000,60076.43953522,2024-06-24 21:00:00,0.98972903,-0.07262234,1.06741233,-229.64531375
1719266400000,60042.7512384,2024-06-24 22:00:00,0.99056474,-0.05452216,0.7049046,33.13090385000001
1719270000000,60275.35931303,2024-06-24 23:00:00,0.98387444,-0.05025434,1.24967528,645.88621185
1719273600000,60375.59428755,2024-06-25 00:00:00,0.9962497,-0.05166439,0.99783464,77.86279183000002
1719277200000,60458.07052697,2024-06-25 01:00:00,0.9474672,-0.04577465,0.84588428,-148.86779067
1719280800000,60672.13486752,2024-06-25 02:00:00,0.99863761,-0.03925769,1.19750586,-87.83439429999999
1719284400000,61301.17883138,2024-06-25 03:00:00,0.89295097,-0.02637735,1.09791576,-173.08892441
1719288000000,61357.545777,2024-06-25 04:00:00,0.97571134,-0.04083344,0.87562463,290.30282537000005
1719291600000,61007.14978745,2024-06-25 05:00:00,0.98476292,-0.0535363,0.72180589,-89.17732381
1719295200000,61150.39200644,2024-06-25 06:00:00,0.99621956,-0.04231295,1.17511024,-131.95176320000002
1719298800000,60674.68601938,2024-06-25 07:00:00,0.99613768,-0.0662765,0.76898961,-1227.39461428
1719302400000,60837.63727864,2024-06-25 08:00:00,0.960905045,-0.05400909,1.103909,-817.9498312999999
1719306000000,61444.57316458,2024-06-25 09:00:00,0.92567241,-0.06544868,1.56277835,-408.50504831999996
1719309600000,61291.49082731,2024-06-25 10:00:00,0.97358992,-0.06719162,0.91699527,734.7512823
1719313200000,61180.23498188,2024-06-25 11:00:00,0.93805324,-0.07568522,0.83311845,-287.47605629
1719316800000,61037.15972873,2024-06-25 12:00:00,0.97717064,-0.0574625,0.81123788,1411.53212018
1719320400000,61192.46194965,2024-06-25 13:00:00,0.98727161,-0.04941176,0.89303482,-322.7155766
1719324000000,61757.3740254,2024-06-25 14:00:00,0.91684523,-0.04366661,1.16960178,-979.0256613900001
1719327600000,61810.83286136,2024-06-25 15:00:00,0.99668368,-0.02022326,0.70050631,-504.92910036999996
1719331200000,61378.52141768,2024-06-25 16:00:00,0.97545686,-0.03326274,0.78677439,684.10263187
1719334800000,61388.33939101,2024-06-25 17:00:00,0.99565427,-0.01163218,0.79102417,-359.8375019
1719338400000,62143.58709472,2024-06-25 18:00:00,0.9580893,-0.03844973,1.16491789,456.98940908
1719342000000,61964.78422492,2024-06-25 19:00:00,0.88781048,-0.0240095,0.99561128,-412.02575973
1719345600000,61914.17963818,2024-06-25 20:00:00,0.96936636,-0.02089658,0.86458305,326.37155048
1719349200000,61919.35594716,2024-06-25 21:00:00,0.97111241,-0.01736208,1.38983314,-447.86797481
1719352800000,61913.35714167,2024-06-25 22:00:00,0.99511683,-0.00676789,0.85547018,171.89625809000003
1719356400000,61803.78314238,2024-06-25 23:00:00,0.90785492,-0.02637284,1.02621056,-445.19928788
1719360000000,61756.01356347,2024-06-26 00:00:00,0.9460608,-0.02035044,0.98492327,-161.72949642
1719363600000,62076.87929808,2024-06-26 01:00:00,0.97690325,-0.02832984,1.05793112,316.2029828
1719367200000,62018.8800457,2024-06-26 02:00:00,0.94041766,-0.03387179,1.11898185,-376.40071373
1719370800000,61921.52886254,2024-06-26 03:00:00,0.99604329,-0.02685027,1.02666032,-53.26926142999997
1719374400000,61714.56873599,2024-06-26 04:00:00,0.99870885,-0.02871358,1.0156077,1049.28867838
1719378000000,61572.61414933,2024-06-26 05:00:00,0.99898146,-0.0177707,0.8301398,-369.32224184
1719381600000,61568.66608752,2024-06-26 06:00:00,0.99517595,-0.01398245,1.30230305,838.4870852199999
1719385200000,61722.70218152,2024-06-26 07:00:00,0.99266794,-0.01289695,1.41553096,-146.83215144000002
1719388800000,61466.2832624,2024-06-26 08:00:00,0.97897493,-0.0175851,0.78748738,804.4546421499999
1719392400000,61366.94287863,2024-06-26 09:00:00,0.99195693,-0.02764892,0.95367601,-208.04773436000002
1719396000000,61265.52042063,2024-06-26 10:00:00,0.99596581,-0.02814037,0.97824251,12.137418550000007
1719399600000,61438.32941139,2024-06-26 11:00:00,0.97231381,-0.0303034,1.17835774,-378.01156804
1719403200000,61408.8351226,2024-06-26 12:00:00,0.99322686,-0.04653966,1.14535904,1107.0988160699999
1719406800000,61747.40137383,2024-06-26 13:00:00,0.87986893,-0.02435233,1.17194699,-427.8358976
1719410400000,61721.32071062,2024-06-26 14:00:00,0.99366071,-0.0224695,0.91839057,-353.6081005
1719414000000,61467.94771221,2024-06-26 15:00:00,0.97855551,-0.00779269,0.91161762,-357.76239704
1719417600000,61254.43982268,2024-06-26 16:00:00,0.93986574,-0.04127362,0.92772131,1227.27502418
1719421200000,61218.66646901,2024-06-26 17:00:00,0.99282846,-0.06005682,0.96285853,-69.84208369000001
1719424800000,60889.24352729,2024-06-26 18:00:00,0.96305077,-0.05232308,0.98263829,340.59885889000003
1719428400000,60962.06808038,2024-06-26 19:00:00,0.98699359,-0.11165572,1.07771353,-96.39888825999999
1719432000000,60968.02275158,2024-06-26 20:00:00,0.9953767,-0.05562901,1.20673987,766.588655
1719435600000,61010.94560071,2024-06-26 21:00:00,0.83664338,-0.08281146,1.00063685,-131.05469499
1719439200000,60909.3958108,2024-06-26 22:00:00,0.98368546,-0.07895003,0.96814283,317.99549075000004
1719442800000,60859.93876585,2024-06-26 23:00:00,0.99828099,-0.07937239,1.06226747,-141.46575403000003
1719446400000,60956.60222769,2024-06-27 00:00:00,0.98478964,-0.08233577,1.12283918,626.34928552
1719450000000,61070.06318133,2024-06-27 01:00:00,0.99814364,-0.08702344,0.97584772,-30.12479012
1719453600000,61008.02795987,2024-06-27 02:00:00,0.99813905,-0.07334159,0.88328863,-79.48797183
1719457200000,61013.91720064,2024-06-27 03:00:00,0.93597461,-0.07234919,1.09982187,-53.09674754
1719460800000,61078.28114149,2024-06-27 04:00:00,0.98193719,-0.11018748,1.231659,354.24662055999994
1719464400000,60791.92349213,2024-06-27 05:00:00,0.94923535,-0.09439936,0.67061387,-140.62879879
1719468000000,60724.10842917,2024-06-27 06:00:00,0.99831108,-0.1077508,0.94862517,-81.54760001
1719471600000,60763.5446667,2024-06-27 07:00:00,0.99772993,-0.11265913,1.22810855,-59.738947120000006
1719475200000,60822.58634842,2024-06-27 08:00:00,0.995215515,-0.10524759,1.27713645,-119.47765580000001
1719478800000,61252.92199202,2024-06-27 09:00:00,0.9927011,-0.09474113,1.31006491,-179.21636447999998
1719482400000,61078.82960041,2024-06-27 10:00:00,0.99519618,-0.0991327,1.06026197,330.65240157000005
1719486000000,61172.74258267,2024-06-27 11:00:00,0.99913784,-0.13216546,1.12513932,652.88203879
1719489600000,61324.29617819,2024-06-27 12:00:00,0.96168558,-0.1051973,1.07049291,2200.71002361
1719493200000,61966.16002605,2024-06-27 13:00:00,0.98066157,-0.07407646,1.06746406,-822.39813538
1719496800000,61710.12165442,2024-06-27 14:00:00,0.98044929,-0.0813057,0.79165393,-47.89883757000007
1719500400000,61566.31895506,2024-06-27 15:00:00,0.97741062,-0.09919449,1.01937932,-338.20528207999996
1719504000000,61679.79728171,2024-06-27 16:00:00,0.99576178,-0.10918005,1.05160724,-301.00908509
1719507600000,61792.73584464,2024-06-27 17:00:00,0.97684185,-0.11249616,1.12269601,746.18509703
1719511200000,61853.05112193,2024-06-27 18:00:00,0.99823529,-0.12108453,1.01257012,-78.38901511
1719514800000,61375.27550056,2024-06-27 19:00:00,0.98128046,-0.14301058,0.8959799,372.77727281
1719518400000,61436.23879288,2024-06-27 20:00:00,0.98139743,-0.13617786,1.32348499,-100.72544685999999
1719522000000,61504.32838665,2024-06-27 21:00:00,0.99183096,-0.13616411,1.269057,375.23420107
1719525600000,61589.36107687,2024-06-27 22:00:00,0.99084518,-0.13221932,1.42633845,-80.43840653999999
1719529200000,61673.45880017,2024-06-27 23:00:00,0.98668227,-0.14760203,0.96390674,111.04266833999999
1719532800000,61532.60251824,2024-06-28 00:00:00,0.9999768,-0.11182586,0.6500658,286.68095721000003
1719536400000,62035.80640361,2024-06-28 01:00:00,0.99357313,-0.11434647,1.03582954,-455.43129161
1719540000000,61718.47758893,2024-06-28 02:00:00,0.98976652,-0.10401637,0.88165466,325.03915728000004
1719543600000,61800.78687797,2024-06-28 03:00:00,0.92104824,-0.09804592,0.96892785,-280.51892988
1719547200000,61714.03668265,2024-06-28 04:00:00,0.99830331,-0.1276752,0.9070783,118.36334848999999
1719550800000,61572.44532261,2024-06-28 05:00:00,0.99188667,-0.13505614,0.77967422,13.61046266000001
1719554400000,61590.42975607,2024-06-28 06:00:00,0.99589821,-0.10016072,1.10296385,483.15114757
1719558000000,61338.41166505,2024-06-28 07:00:00,0.99825872,-0.14192337,0.97758656,-3.4365694300000005
1719561600000,61440.02541846,2024-06-28 08:00:00,0.96396312,-0.13033462,1.04515579,-652.0946095099999
1719565200000,61540.6249803,2024-06-28 09:00:00,0.99166492,-0.12164578,1.64904312,-430.03371518999995
1719568800000,61525.49107241,2024-06-28 10:00:00,0.97351203,-0.15127996,1.10263774,1810.9037536
1719572400000,61663.48263528,2024-06-28 11:00:00,0.99644418,-0.12481764,1.26162484,-79.53726749999998
1719576000000,61337.80357032,2024-06-28 12:00:00,0.996889435,-0.13916422,0.82800037,-258.467086665
1719579600000,61268.33722194,2024-06-28 13:00:00,0.99733469,-0.12651312,1.07652291,-437.39690583000004
1719583200000,60863.98050953,2024-06-28 14:00:00,0.95205659,-0.16693469,0.96267409,500.90739815999996
1719586800000,60990.31545551,2024-06-28 15:00:00,0.997993,-0.177983,1.17808368,-27.16278916999994
1719590400000,60914.41874726,2024-06-28 16:00:00,0.97968673,-0.20868064,0.97190058,952.39906788
1719594000000,60769.67555821,2024-06-28 17:00:00,0.981021,-0.18519849,0.95096752,-104.40436573
1719597600000,60756.40196906,2024-06-28 18:00:00,0.97515625,-0.16706117,1.19854244,252.21944858
1719601200000,59993.78803532,2024-06-28 19:00:00,0.77833543,-0.2854447,0.81491604,-215.90317604
1719604800000,60200.84592825,2024-06-28 20:00:00,0.99314229,-0.18605371,1.15784579,-193.06154171
1719608400000,60324.40562563,2024-06-28 21:00:00,0.99017217,-0.21831822,1.10883018,865.82464442
1719612000000,60249.73265424,2024-06-28 22:00:00,0.99653693,-0.20512527,1.156595,56.06023049999999
1719615600000,60363.02234601,2024-06-28 23:00:00,0.99471472,-0.18946565,0.89006112,448.16660582
1719619200000,60717.21605109,2024-06-29 00:00:00,0.99730438,-0.21577829,1.0811893,126.73128284
1719622800000,60849.0329981,2024-06-29 01:00:00,0.99343773,-0.19759929,1.38970778,-126.02063292000001
1719626400000,60680.47306263,2024-06-29 02:00:00,0.98547763,-0.17570667,0.60063806,438.32289471
1719630000000,60731.55304852,2024-06-29 03:00:00,0.92001722,-0.1774958,0.88016464,-94.34482842
1719633600000,60771.35114836,2024-06-29 04:00:00,0.98980916,-0.14527702,0.88326918,397.08474170999995
1719637200000,60750.03105197,2024-06-29 05:00:00,0.99427321,-0.15800989,1.0591967,-44.68120671
1719640800000,60844.49139522,2024-06-29 06:00:00,0.9985411,-0.14915917,1.58314522,269.31432352
1719644400000,60954.53460231,2024-06-29 07:00:00,0.9246161,-0.18759326,0.84669345,-162.49814854000002
1719648000000,60953.66874775,2024-06-29 08:00:00,0.99813978,-0.15721025,0.8345342,113.63928067
1719651600000,60965.23070752,2024-06-29 09:00:00,0.99822072,-0.15135312,0.96577221,154.36974292
1719655200000,60961.03599075,2024-06-29 10:00:00,0.98650368,-0.16573664,1.13838286,332.22244272
1719658800000,61074.30930299,2024-06-29 11:00:00,0.87432194,-0.17217019,1.06742002,-148.73969559999998
1719662400000,61022.96468683,2024-06-29 12:00:00,0.99607125,-0.15106782,0.76109816,213.61068046
1719666000000,61070.49920205,2024-06-29 13:00:00,0.98484455,-0.1734449,0.98365092,-174.80657209999998
1719669600000,61007.8881733,2024-06-29 14:00:00,0.99361838,-0.16672127,0.85581535,184.63033838999996
1719673200000,61057.97745545,2024-06-29 15:00:00,0.86132251,-0.14651589,1.23163691,-29.18612288
1719676800000,60997.12867931,2024-06-29 16:00:00,0.99517257,-0.16731708,0.83998015,14.643526510000008
1719680400000,61022.48074478,2024-06-29 17:00:00,0.98852177,-0.17100046,0.98911705,159.22626396
1719684000000,61024.25576788,2024-06-29 18:00:00,0.99278156,-0.16402158,1.01343147,63.00665644000001
1719687600000,60971.92118366,2024-06-29 19:00:00,0.67223684,-0.18146862,1.0611004,-173.48269543
1719691200000,60988.0592805,2024-06-29 20:00:00,0.97351881,-0.17351351,1.14939219,222.53625645
1719694800000,61040.42314896,2024-06-29 21:00:00,0.98207624,-0.16188061,1.35403916,-99.15441459
1719698400000,60928.9176795,2024-06-29 22:00:00,0.99876755,-0.1619157,0.59634685,176.0722511
1719702000000,60930.61793963,2024-06-29 23:00:00,0.99490187,-0.16562633,0.80234759,-156.47095363
1719705600000,60934.39977245,2024-06-30 00:00:00,0.99916744,-0.17084927,1.01395414,169.74191008
1719709200000,60954.81484777,2024-06-30 01:00:00,0.9981689,-0.16428269,0.94191142,-133.26896857999998
1719712800000,60827.70200069,2024-06-30 02:00:00,0.99904069,-0.15397571,0.84984604,523.4349895800001
1719716400000,60905.55647547,2024-06-30 03:00:00,0.91867139,-0.15557079,1.40622211,-395.2161469
1719720000000,60730.27694524,2024-06-30 04:00:00,0.99905314,-0.16807193,0.8283576,110.11140931000001
1719723600000,60781.03405931,2024-06-30 05:00:00,0.99263365,-0.15765943,1.15740833,-69.63996018
1719727200000,61000.90727177,2024-06-30 06:00:00,0.99853386,-0.18147063,1.80239325,222.97453154
1719730800000,61525.30777276,2024-06-30 07:00:00,0.99677122,-0.17478218,1.14906583,-58.14735774
1719734400000,61515.59546585,2024-06-30 08:00:00,0.99619569,-0.25168948,0.91633124,45.36234744999999
1719738000000,61407.95162453,2024-06-30 09:00:00,0.99415266,-0.21524565,1.05108819,-100.05216722
1719741600000,61504.11949421,2024-06-30 10:00:00,0.9800655,-0.19826129,1.07106135,283.3387830500001
1719745200000,61467.78006493,2024-06-30 11:00:00,0.87783141,-0.18567251,0.95767566,-97.1309835
1719748800000,61387.50305937,2024-06-30 12:00:00,0.99315602,-0.17407636,0.87349092,-132.06392714
1719752400000,61636.34765047,2024-06-30 13:00:00,0.99787836,-0.19911014,1.15938845,216.97576924999998
1719756000000,61533.67247201,2024-06-30 14:00:00,0.99546934,-0.17281214,0.98061214,2.462759319999975
1719759600000,61629.52875456,2024-06-30 15:00:00,0.99520057,-0.17022614,1.31697204,-12.066152989999992
1719763200000,61587.1752874,2024-06-30 16:00:00,0.99934812,-0.15875711,0.67565868,267.12776879
1719766800000,61616.60218206,2024-06-30 17:00:00,0.89979846,-0.16501915,0.80903539,-86.94536008
1719770400000,62029.48533175,2024-06-30 18:00:00,0.99602073,-0.16303198,1.65411709,227.13062597
1719774000000,61958.90163385,2024-06-30 19:00:00,0.99582805,-0.15725453,0.88251048,-40.89121438000001
1719777600000,61967.0069507,2024-06-30 20:00:00,0.991183555,-0.16305853,1.17855827,-148.78716995
1719781200000,61915.35219188,2024-06-30 21:00:00,0.98653906,-0.18078783,1.09076196,-256.68312552
1719784800000,62832.80984786,2024-06-30 22:00:00,0.99702413,-0.17049011,1.26066212,32.41235471
1719788400000,62750.37669421,2024-06-30 23:00:00,0.98375859,-0.16528067,0.96299872,134.80433367999998
1719792000000,62881.74941423,2024-07-01 00:00:00,0.99619446,-0.13403358,0.96500272,151.48647645
1719795600000,63630.89519843,2024-07-01 01:00:00,0.99263753,-0.12862814,1.35057116,-325.46731378
1719799200000,63378.98678889,2024-07-01 02:00:00,0.99775099,-0.11367387,0.79538207,-73.98087382999995
1719802800000,63406.88371728,2024-07-01 03:00:00,0.99816827,-0.10780657,0.98844231,-322.3971546
1719806400000,63228.96349895,2024-07-01 04:00:00,0.99869639,-0.10867609,0.82035242,702.82231454
1719810000000,63393.90946498,2024-07-01 05:00:00,0.9935323,-0.11847157,1.34659353,-371.25067253
1719813600000,63350.56867684,2024-07-01 06:00:00,0.9219854,-0.10198095,0.94194847,-254.11902972999997
1719817200000,63242.59619697,2024-07-01 07:00:00,0.9985603,-0.09616321,1.16933496,-114.37410570000002
1719820800000,62913.27822258,2024-07-01 08:00:00,0.99631104,-0.12187736,0.77997157,-252.07474811999998
1719824400000,62929.89587674,2024-07-01 09:00:00,0.96821176,-0.12202297,1.05630145,-318.69713702999996
1719828000000,62805.84804978,2024-07-01 10:00:00,0.91562276,-0.1156522,1.04994875,905.9807246699999
1719831600000,62643.17004854,2024-07-01 11:00:00,0.99740172,-0.12083861,0.87798742,253.05372677999998
1719835200000,62831.43598134,2024-07-01 12:00:00,0.93163279,-0.11820553,1.35035522,665.50652696
1719838800000,62605.08642991,2024-07-01 13:00:00,0.97424488,-0.14713185,1.17271968,-369.70489944
1719842400000,62755.18452554,2024-07-01 14:00:00,0.99267407,-0.14129496,1.05257277,-384.34925102
1719846000000,63080.25870922,2024-07-01 15:00:00,0.70263365,-0.12912443,1.16412839,-680.52667839
1719849600000,63049.54517459,2024-07-01 16:00:00,0.95309446,-0.11543215,0.93596007,840.46786202
1719853200000,63614.8708794,2024-07-01 17:00:00,0.95983283,-0.11991021,1.43297314,386.91445854000006
1719856800000,63602.4217583,2024-07-01 18:00:00,0.97391403,-0.09706207,0.87302379,-431.23676373
1719860400000,63194.41901008,2024-07-01 19:00:00,0.98074593,-0.09970459,0.83438707,-357.37773131
1719864000000,63249.91093895,2024-07-01 20:00:00,0.93056352,-0.10430931,1.14145136,-234.6649665
1719867600000,63093.0425364,2024-07-01 21:00:00,0.98273792,-0.11672737,0.7600926,3202.77134949
1719871200000,62937.19304438,2024-07-01 22:00:00,0.98727929,-0.10458102,0.91573947,72.69380853
1719874800000,62851.23297841,2024-07-01 23:00:00,0.90950811,-0.1110652,0.89788774,-5.934616010000001
1719878400000,62900.2457332,2024-07-02 00:00:00,0.89362625,-0.12163368,1.05664546,57.003089329999995
1719882000000,62924.90867605,2024-07-02 01:00:00,0.87203357,-0.10622,0.94973617,-96.06156457
1719885600000,62992.28501911,2024-07-02 02:00:00,0.99351377,-0.11622303,1.20508696,-185.9421369
1719889200000,63113.61251413,2024-07-02 03:00:00,0.87706829,-0.11861194,1.29028638,-185.47877316999998
1719892800000,62975.97833285,2024-07-02 04:00:00,0.91244828,-0.12218025,0.93408635,480.00747285
1719896400000,62982.80584189,2024-07-02 05:00:00,0.99557072,-0.13650355,0.88217657,-233.82217419
1719900000000,62821.60960159,2024-07-02 06:00:00,0.99162336,-0.12367575,0.93679768,-77.71392872000001
1719903600000,62623.81216118,2024-07-02 07:00:00,0.98813069,-0.15396777,0.95091207,-45.47569770000001
1719907200000,62665.17194268,2024-07-02 08:00:00,0.9868541,-0.1548428,1.12629263,-344.73113661
1719910800000,62609.21198448,2024-07-02 09:00:00,0.99667954,-0.16027132,1.25583157,-50.829094839999996
1719914400000,62684.00878701,2024-07-02 10:00:00,0.92753471,-0.15213029,1.00936167,1439.40576326
1719918000000,62764.25653593,2024-07-02 11:00:00,0.99913843,-0.15586005,1.14277804,109.59022183000008
1719921600000,62797.70239919,2024-07-02 12:00:00,0.86462974,-0.14154293,1.20816337,-143.27644007
1719925200000,62575.74114427,2024-07-02 13:00:00,0.94452294,-0.1243395,0.88837921,52.658540870000024
1719928800000,62001.25194753,2024-07-02 14:00:00,0.95919238,-0.14897938,0.88889357,755.3550467299999
1719932400000,61918.2430626,2024-07-02 15:00:00,0.96063488,-0.12928569,0.99008114,-675.21304251
1719936000000,61852.07913798,2024-07-02 16:00:00,0.97461865,-0.12595103,1.09351867,1316.0347466599999
1719939600000,62079.95188155,2024-07-02 17:00:00,0.82183589,-0.13538654,1.36920571,-342.80920392999997
1719943200000,62268.23352877,2024-07-02 18:00:00,0.96962478,-0.14610939,0.9960866,814.5929657099999
1719946800000,61855.46362003,2024-07-02 19:00:00,0.99295876,-0.17242743,0.88370132,-114.28030161
1719950400000,61931.30268097,2024-07-02 20:00:00,0.98061624,-0.17195056,1.02563229,420.09343501999996
1719954000000,61910.63533558,2024-07-02 21:00:00,0.93587103,-0.17435999,1.04484628,-75.54780551
1719957600000,62053.99350917,2024-07-02 22:00:00,0.95628733,-0.14689964,1.10714804,1.1792594599999973
1719961200000,62104.54929769,2024-07-02 23:00:00,0.9969386,-0.15329408,0.85552779,-92.96620963
1719964800000,62078.09843842,2024-07-03 00:00:00,0.9835014,-0.15139944,0.87037317,233.93138582999998
1719968400000,61586.83920229,2024-07-03 01:00:00,0.94708414,-0.12176654,0.70834835,-185.15179695999998
1719972000000,61300.56297981,2024-07-03 02:00:00,0.99462766,-0.15595971,0.89693004,8.906055269999996
1719975600000,60965.11870837,2024-07-03 03:00:00,0.97862942,-0.14540568,0.80826289,-379.34727785999996
1719979200000,60873.38649883,2024-07-03 04:00:00,0.99319526,-0.15920465,0.81209491,41.993132419999995
1719982800000,61069.30082528,2024-07-03 05:00:00,0.99707587,-0.15550988,1.61357535,43.587150030000004
1719986400000,61006.45625417,2024-07-03 06:00:00,0.98951292,-0.14647458,0.71917385,185.60361060000002
1719990000000,60823.77343779,2024-07-03 07:00:00,0.90717975,-0.16697878,1.06004036,-333.89429268
1719993600000,60476.26324479,2024-07-03 08:00:00,0.98357398,-0.1503531,0.79444588,131.58179312000004
1719997200000,60577.56567205,2024-07-03 09:00:00,0.99944876,-0.14960562,1.19346145,-1.1722259400000894
1720000800000,60356.63214242,2024-07-03 10:00:00,0.99923678,-0.14470723,0.86047575,609.20940041
1720004400000,60323.04147237,2024-07-03 11:00:00,0.98368918,-0.14985259,1.07525087,-208.85030281
1720008000000,59957.18764473,2024-07-03 12:00:00,0.98067805,-0.16545609,0.96338166,389.36680029999997
1720011600000,60576.11592396,2024-07-03 13:00:00,0.97240967,-0.13606208,1.07919611,-133.54208223
1720015200000,60234.12258485,2024-07-03 14:00:00,0.93280237,-0.13571407,0.8284177,0.6142839199999912
1720018800000,60149.13160491,2024-07-03 15:00:00,0.97710398,-0.15874058,0.83710608,-162.76166815
1720022400000,60433.43148174,2024-07-03 16:00:00,0.93394433,-0.11379269,1.09147975,561.0674449999999
1720026000000,60320.79924246,2024-07-03 17:00:00,0.98298902,-0.10890929,0.79333495,-426.91397377000004
1720029600000,60222.45658945,2024-07-03 18:00:00,0.97974062,-0.11699972,0.90502177,382.91113962000003
1720033200000,59635.22311399,2024-07-03 19:00:00,0.98179116,-0.13455425,0.83198971,-104.88329588
1720036800000,59576.9026791,2024-07-03 20:00:00,0.94183792,-0.10959707,0.96790904,516.16313546
1720040400000,60207.20997097,2024-07-03 21:00:00,0.95740985,-0.12334103,1.14089493,-181.89910927000003
1720044000000,60265.27326105,2024-07-03 22:00:00,0.99852838,-0.10706942,0.87058146,240.71039655
1720047600000,60160.0395078,2024-07-03 23:00:00,0.98946249,-0.10558296,0.81901152,-82.78677602
1720051200000,60394.17044619,2024-07-04 00:00:00,0.95909569,-0.12551711,1.0349757,377.70859384999994
1720054800000,58565.4588841,2024-07-04 01:00:00,0.98985681,-0.03553553,0.7147939,-366.81525718999995
1720058400000,58967.09209971,2024-07-04 02:00:00,0.9929095,-0.07903734,0.9088244,-637.73577727
1720062000000,59081.25450196,2024-07-04 03:00:00,0.98911408,-0.06143616,0.90918954,-212.57198237
1720065600000,58958.43459949,2024-07-04 04:00:00,0.98826026,-0.08457078,0.80736436,2052.55579475
1720069200000,58863.94098007,2024-07-04 05:00:00,0.88768959,-0.08914808,0.89407177,-449.83709299000003
1720072800000,58777.74372336,2024-07-04 06:00:00,0.99152185,-0.06449419,0.95115956,-190.89147812
1720076400000,58189.24602091,2024-07-04 07:00:00,0.99497652,-0.07698387,0.83139767,-310.65259758
1720080000000,57669.7352952,2024-07-04 08:00:00,0.9884042,-0.10133743,0.80700482,2163.2785185
1720083600000,57724.42177847,2024-07-04 09:00:00,0.97354477,-0.09248805,0.9873043,-848.0043447999999
1720087200000,57937.76798508,2024-07-04 10:00:00,0.99754558,-0.08012573,1.00293591,-88.83697402000001
1720090800000,57743.11220773,2024-07-04 11:00:00,0.99900832,-0.0726603,0.95400648,168.01354318
1720094400000,57233.65401189,2024-07-04 12:00:00,0.99892987,-0.05086642,0.92908443,156.25575856
1720098000000,57388.31565444,2024-07-04 13:00:00,0.62200143,-0.09440958,0.99759531,-599.79243077
