datetime,prob_short,prob_neutral,prob_long
2024-04-08 18:00:00,0.004543593,0.99382424,0.0016322233
2024-04-08 19:00:00,0.0036308493,0.99591595,0.00045315485
2024-04-08 20:00:00,0.006562927,0.9929468,0.0004902613
2024-04-08 21:00:00,0.0045377975,0.9953572,0.00010491291
2024-04-08 22:00:00,0.0044673975,0.99543756,9.5026626e-05
2024-04-08 23:00:00,0.0025991267,0.9973828,1.8038707e-05
2024-04-09 00:00:00,0.0015355393,0.9984492,1.5273125e-05
2024-04-09 01:00:00,0.0005199732,0.9994766,3.4948657e-06
2024-04-09 02:00:00,0.00024572996,0.9997502,4.0671694e-06
2024-04-09 03:00:00,9.906803e-05,0.99989974,1.152715e-06
2024-04-09 04:00:00,7.4956726e-05,0.9999232,1.7687948e-06
2024-04-09 05:00:00,4.665363e-05,0.99995255,7.957359e-07
2024-04-09 06:00:00,0.00010622981,0.99989176,1.9636218e-06
2024-04-09 07:00:00,7.1901515e-05,0.99992704,1.0052775e-06
2024-04-09 08:00:00,0.00013906947,0.999859,1.8927702e-06
2024-04-09 09:00:00,0.00011369964,0.9998845,1.8054252e-06
2024-04-09 10:00:00,0.000500543,0.99947673,2.2790435e-05
2024-04-09 11:00:00,0.00048726646,0.9994203,9.247261e-05
2024-04-09 12:00:00,0.0018429854,0.9974898,0.00066714786
2024-04-09 13:00:00,0.0014634455,0.99693537,0.0016011286
2024-04-09 14:00:00,0.0020151048,0.99155915,0.0064258324
2024-04-09 15:00:00,0.0006338489,0.9966581,0.0027081086
2024-04-09 16:00:00,0.00041406706,0.99890447,0.0006814954
2024-04-09 17:00:00,0.0001767583,0.9994648,0.00035847176
2024-04-09 18:00:00,0.00013036393,0.999699,0.00017064749
2024-04-09 19:00:00,0.00014755553,0.9995369,0.00031561448
2024-04-09 20:00:00,0.00014637713,0.99958867,0.0002650224
2024-04-09 21:00:00,0.00021099926,0.99867105,0.0011180227
2024-04-09 22:00:00,0.00022854772,0.9989274,0.0008440628
2024-04-09 23:00:00,0.0003241565,0.9967727,0.002903118
2024-04-10 00:00:00,0.00064453395,0.99758136,0.0017740427
2024-04-10 01:00:00,0.00069204066,0.99507,0.004238048
2024-04-10 02:00:00,0.0009564535,0.9968832,0.0021602781
2024-04-10 03:00:00,0.00088663754,0.99309075,0.0060225558
2024-04-10 04:00:00,0.0008904099,0.99711347,0.0019961714
2024-04-10 05:00:00,0.00085214933,0.9930125,0.0061353324
2024-04-10 06:00:00,0.0011294154,0.9957703,0.0031003344
2024-04-10 07:00:00,0.001633282,0.9869012,0.011465546
2024-04-10 08:00:00,0.0022529275,0.9915029,0.0062442594
2024-04-10 09:00:00,0.0043862383,0.9696908,0.02592291
2024-04-10 10:00:00,0.0055311476,0.9812402,0.013228638
2024-04-10 11:00:00,0.010253267,0.95182294,0.037923727
2024-04-10 12:00:00,0.0063811387,0.98868704,0.004931877
2024-04-10 13:00:00,0.016025186,0.972329,0.011645781
2024-04-10 14:00:00,0.0052450257,0.9933007,0.0014543133
2024-04-10 15:00:00,0.0097316485,0.9876759,0.002592471
2024-04-10 16:00:00,0.0029528113,0.9967654,0.000281789
2024-04-10 17:00:00,0.00650242,0.99287707,0.0006205201
2024-04-10 18:00:00,0.0037032894,0.99614346,0.00015317106
2024-04-10 19:00:00,0.017355977,0.98222876,0.0004152387
2024-04-10 20:00:00,0.015620926,0.9842769,0.00010217597
2024-04-10 21:00:00,0.029438896,0.9703827,0.00017840002
2024-04-10 22:00:00,0.028628835,0.97131395,5.7218887e-05
2024-04-10 23:00:00,0.053151663,0.9467706,7.7751436e-05
2024-04-11 00:00:00,0.04148687,0.95848095,3.214399e-05
2024-04-11 01:00:00,0.09491782,0.9049851,9.708053e-05
2024-04-11 02:00:00,0.09674398,0.9031954,6.0598235e-05
2024-04-11 03:00:00,0.23751767,0.76223636,0.0002459567
2024-04-11 04:00:00,0.21186085,0.7879211,0.00021808289
2024-04-11 05:00:00,0.46343917,0.5359872,0.0005735952
2024-04-11 06:00:00,0.46606347,0.53316885,0.0007676544
2024-04-11 07:00:00,0.6327067,0.36533082,0.0019624906
2024-04-11 08:00:00,0.43850157,0.5579658,0.0035325629
2024-04-11 09:00:00,0.45068112,0.54270244,0.006616411
2024-04-11 10:00:00,0.22413959,0.7657788,0.01008165
2024-04-11 11:00:00,0.18505687,0.80050904,0.014434103
2024-04-11 12:00:00,0.16117473,0.82357967,0.0152455615
2024-04-11 13:00:00,0.13500167,0.8446181,0.020380246
2024-04-11 14:00:00,0.15019111,0.8105305,0.039278418
2024-04-11 15:00:00,0.078119144,0.86286163,0.05901922
2024-04-11 16:00:00,0.1346438,0.8053827,0.05997346
2024-04-11 17:00:00,0.07751191,0.85703284,0.065455325
2024-04-11 18:00:00,0.15983534,0.76276225,0.077402435
2024-04-11 19:00:00,0.14971799,0.7323138,0.11796818
2024-04-11 20:00:00,0.25915706,0.6025633,0.13827966
2024-04-11 21:00:00,0.21226783,0.5836909,0.20404127
2024-04-11 22:00:00,0.29265475,0.44225305,0.26509228
2024-04-11 23:00:00,0.17513394,0.41499487,0.40987122
2024-04-12 00:00:00,0.18281107,0.3484714,0.46871755
2024-04-12 01:00:00,0.075267896,0.24052839,0.68420374
2024-04-12 02:00:00,0.07092554,0.15619244,0.7728819
2024-04-12 03:00:00,0.027980568,0.13761815,0.83440125
2024-04-12 04:00:00,0.03303218,0.117110476,0.8498573
2024-04-12 05:00:00,0.017431471,0.12780792,0.85476065
2024-04-12 06:00:00,0.03189283,0.14628187,0.8218253
2024-04-12 07:00:00,0.021316517,0.16925944,0.80942404
2024-04-12 08:00:00,0.06052146,0.24989043,0.6895881
2024-04-12 09:00:00,0.052891597,0.27099317,0.6761153
2024-04-12 10:00:00,0.14275144,0.3938167,0.46343186
2024-04-12 11:00:00,0.12049921,0.40582168,0.47367913
2024-04-12 12:00:00,0.17849337,0.49517253,0.3263341
2024-04-12 13:00:00,0.111158036,0.5395266,0.3493154
2024-04-12 14:00:00,0.11275423,0.7077048,0.179541
2024-04-12 15:00:00,0.09878257,0.78132534,0.11989213
2024-04-12 16:00:00,0.10320365,0.8221902,0.07460616
2024-04-12 17:00:00,0.090803996,0.85638237,0.0528136
2024-04-12 18:00:00,0.07725829,0.8996049,0.023136782
2024-04-12 19:00:00,0.113355845,0.876613,0.010031176
2024-04-12 20:00:00,0.09678539,0.8985999,0.004614726
2024-04-12 21:00:00,0.081044495,0.9144779,0.004477633
2024-04-12 22:00:00,0.057686653,0.93511665,0.007196662
2024-04-12 23:00:00,0.07620882,0.91050684,0.013284276
2024-04-13 00:00:00,0.073842704,0.9085146,0.017642634
2024-04-13 01:00:00,0.08374932,0.90622544,0.010025228
2024-04-13 02:00:00,0.052834358,0.9354976,0.0116680525
2024-04-13 03:00:00,0.06706794,0.9283854,0.004546731
2024-04-13 04:00:00,0.036034204,0.9599628,0.004003033
2024-04-13 05:00:00,0.045869265,0.95219666,0.0019340842
2024-04-13 06:00:00,0.027716435,0.9698799,0.0024036632
2024-04-13 07:00:00,0.026439402,0.9719652,0.0015953669
2024-04-13 08:00:00,0.019109935,0.97842044,0.002469629
2024-04-13 09:00:00,0.022605779,0.9758061,0.0015881358
2024-04-13 10:00:00,0.013570361,0.98401165,0.0024179113
2024-04-13 11:00:00,0.011396942,0.9876309,0.00097215216
