start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1727017200000,2024-09-22 15:00:00,4.173052,3.57329433,171.29369688,191.96039217
1727020800000,2024-09-22 16:00:00,1.52205022,3.44801177,26.50692327,27.39690394
1727024400000,2024-09-22 17:00:00,6.47039681,3.68961982,230.1107181,239.40468205
1727028000000,2024-09-22 18:00:00,1.75180718,3.60472419,64.31984035,70.07228721
1727031600000,2024-09-22 19:00:00,6.87641207,4.17871142,221.6314927,226.92159823
1727035200000,2024-09-22 20:00:00,1.89432329,4.05231086,58.87989375,62.51266865
1727038800000,2024-09-22 21:00:00,2.30838194,3.57091764,53.87265198,55.40116649
1727042400000,2024-09-22 22:00:00,5.62384842,3.77817428,214.05629559,219.3300885
1727046000000,2024-09-22 23:00:00,4.60569457,4.2186949,125.83715672,128.95944809
1727049600000,2024-09-23 00:00:00,1.62610009,3.52665251,248.73415544,252.0455139
1727053200000,2024-09-23 01:00:00,4.75271588,3.95535375,135.74586078,142.58147635
1727056800000,2024-09-23 02:00:00,1.0240251,3.11929847,271.15550022,277.51080283
1727060400000,2024-09-23 03:00:00,1.68298917,3.08910788,46.61356087,48.80668587
1727064000000,2024-09-23 04:00:00,13.30021157,4.65936926,417.26871602,478.80761647
1727067600000,2024-09-23 05:00:00,14.4253454,5.91672597,273.22351512,274.08156267
1727071200000,2024-09-23 06:00:00,7.62174947,6.34759095,282.8369669,320.11347781
1727074800000,2024-09-23 07:00:00,9.96217052,7.53845816,148.6063356,149.43255778
1727078400000,2024-09-23 08:00:00,5.278978,7.61363846,258.56543033,274.50685613
1727082000000,2024-09-23 09:00:00,7.47810476,8.53564984,270.56836897,284.16798107
1727085600000,2024-09-23 10:00:00,8.25951431,9.47515343,213.73628427,223.00688632
1727089200000,2024-09-23 11:00:00,1.9578655,7.85481828,55.32737804,80.27248567
1727092800000,2024-09-23 12:00:00,7.86829187,6.91809635,171.33217976,173.10242109
1727096400000,2024-09-23 13:00:00,0.79100055,5.94227507,139.49457611,163.73711425
1727100000000,2024-09-23 14:00:00,10.29944958,5.9904578,325.30303087,360.48073547
1727103600000,2024-09-23 15:00:00,7.60003917,6.32203796,199.99462106,220.40113594
1727107200000,2024-09-23 16:00:00,6.4214912,6.17109317,202.57121035,250.43815695
1727110800000,2024-09-23 17:00:00,5.93644177,5.83922566,150.42049696,154.34748594
1727114400000,2024-09-23 18:00:00,7.735429,6.66459188,217.83465156,224.32744096
1727118000000,2024-09-23 19:00:00,4.05089247,6.11924911,150.63488495,166.08659136
1727121600000,2024-09-23 20:00:00,1.65880423,6.24322106,44.71686168,49.76412696
1727125200000,2024-09-23 21:00:00,2.52826601,5.13305198,79.58168699,85.96104419
1727128800000,2024-09-23 22:00:00,2.56658669,4.41398734,72.33936699,76.99760082
1727132400000,2024-09-23 23:00:00,3.07031151,3.93524738,82.3109411,85.96872221
1727136000000,2024-09-24 00:00:00,2.82134125,3.49023302,79.06639039,84.64023737
1727139600000,2024-09-24 01:00:00,9.02084082,3.67386328,327.5064358,333.77111052
1727143200000,2024-09-24 02:00:00,0.33651377,3.14323775,60.99772035,62.92807487
1727146800000,2024-09-24 03:00:00,57.76457508,11.15834788,2080.01235015,2137.28927784
1727150400000,2024-09-24 04:00:00,1.07421933,10.95062692,56.72267297,61.23050157
1727154000000,2024-09-24 05:00:00,6.97482911,11.58037584,222.1118064,230.16936073
1727157600000,2024-09-24 06:00:00,3.240193,11.60464462,109.11409486,113.40675515
1727161200000,2024-09-24 07:00:00,11.06956269,12.78296197,282.06157936,287.80862982
1727164800000,2024-09-24 08:00:00,14.88277834,13.62038162,520.57438889,580.42835509
1727168400000,2024-09-24 09:00:00,1.83052743,13.83381214,247.10381238,252.61278578
1727172000000,2024-09-24 10:00:00,33.02227356,10.29919764,1192.4656473,1221.82412156
1727175600000,2024-09-24 11:00:00,13.15088002,12.02443488,396.63816776,420.82816072
1727179200000,2024-09-24 12:00:00,5.52873103,11.81784944,187.60074171,210.09177908
1727182800000,2024-09-24 13:00:00,15.32938244,13.5448765,456.20178717,490.54023819
1727186400000,2024-09-24 14:00:00,89.26217947,24.71525033,1779.77477506,1785.24358938
1727190000000,2024-09-24 15:00:00,5.2803775,23.34347878,177.2719496,221.77585492
1727193600000,2024-09-24 16:00:00,11.31850107,24.69890358,299.39184139,316.91802985
1727197200000,2024-09-24 17:00:00,10.8422444,21.53032799,371.65861113,390.32079836
1727200800000,2024-09-24 18:00:00,14.24227497,21.68624155,415.8913193,441.51052407
1727204400000,2024-09-24 19:00:00,16.73608649,23.28729233,584.83438471,619.23520022
1727208000000,2024-09-24 20:00:00,22.8009007,24.35465209,438.45118903,456.01801403
1727211600000,2024-09-24 21:00:00,13.09595272,13.47376255,519.78050353,536.93406141
1727215200000,2024-09-24 22:00:00,2.82111102,13.12243877,440.59102307,445.73554071
1727218800000,2024-09-24 23:00:00,9.64630491,12.8835536,320.5401379,327.97436691
1727222400000,2024-09-25 00:00:00,1.28011444,11.51753504,113.26138796,117.77052866
1727226000000,2024-09-25 01:00:00,8.9781869,10.76552245,340.54197728,377.08384973
1727229600000,2024-09-25 02:00:00,11.27279143,9.98505173,374.53136296,383.27490864
1727233200000,2024-09-25 03:00:00,7.91116565,7.85794672,231.84534022,237.33496953
1727236800000,2024-09-25 04:00:00,11.50757331,7.63103538,348.34341441,356.73477265
1727240400000,2024-09-25 05:00:00,8.75861106,8.47924967,155.67048847,157.65499904
1727244000000,2024-09-25 06:00:00,8.96385034,8.38175616,293.89752335,367.51786376
1727247600000,2024-09-25 07:00:00,12.04047146,9.91895002,330.63429073,337.13320092
1727251200000,2024-09-25 08:00:00,18.37119132,11.2608078,255.36804745,257.19667853
1727254800000,2024-09-25 09:00:00,2.40465233,9.99393078,79.85606008,113.01865967
1727258400000,2024-09-25 10:00:00,13.07209072,10.73120579,354.66673231,366.01854027
1727262000000,2024-09-25 11:00:00,4.53816554,9.73557611,166.18763426,186.06478695
1727265600000,2024-09-25 12:00:00,0.48256489,8.5532838,64.36206946,74.79755766
1727269200000,2024-09-25 13:00:00,37.65832181,12.65249401,1008.07236598,1016.7746888
1727272800000,2024-09-25 14:00:00,12.28083408,12.68683153,992.6147002,1007.02839488
1727276400000,2024-09-25 15:00:00,7.18465216,11.0887545,269.28845599,316.12469499
1727280000000,2024-09-25 16:00:00,10.96510877,12.31167685,374.51996957,394.74391585
1727283600000,2024-09-25 17:00:00,3.57109886,10.9543923,77.08277914,82.13527387
1727287200000,2024-09-25 18:00:00,8.77612337,11.55981485,325.4743176,342.26881152
1727290800000,2024-09-25 19:00:00,2.90362189,11.90568013,87.24273259,95.81952224
1727294400000,2024-09-25 20:00:00,7.25837384,7.56283042,204.5890361,210.49284145
1727298000000,2024-09-25 21:00:00,8.75027174,7.05846438,264.53651881,280.0086957
1727301600000,2024-09-25 22:00:00,1.65970728,6.26918654,48.36764802,53.11063306
1727305200000,2024-09-25 23:00:00,6.43860832,5.62254361,209.45304756,218.9126828
1727308800000,2024-09-26 00:00:00,4.45852218,5.74931837,156.12403087,169.42384288
1727312400000,2024-09-26 01:00:00,8.55100311,5.71715834,254.6595539,265.08109633
1727316000000,2024-09-26 02:00:00,0.70010571,5.40237031,103.78794123,109.91659589
1727319600000,2024-09-26 03:00:00,17.80219645,6.90863068,474.86395143,480.65930415
1727323200000,2024-09-26 04:00:00,4.33972921,6.27855318,403.55594278,420.95373318
1727326800000,2024-09-26 05:00:00,4.37523132,6.66648519,124.66563433,131.2569397
1727330400000,2024-09-26 06:00:00,4.45127287,6.38258012,135.96172724,151.34327758
1727334000000,2024-09-26 07:00:00,16.91216519,8.16167198,497.79057851,507.3649558
1727337600000,2024-09-26 08:00:00,9.79980816,8.3400727,309.11866402,342.9932856
1727341200000,2024-09-26 09:00:00,12.62875378,10.04416528,383.19768154,429.37762848
1727344800000,2024-09-26 10:00:00,8.19345971,8.67148861,230.81890004,278.57763022
1727348400000,2024-09-26 11:00:00,11.17558202,9.64803901,319.17700039,335.26746057
1727352000000,2024-09-26 12:00:00,19.1732198,11.76203736,435.75861516,440.98405529
1727355600000,2024-09-26 13:00:00,17.97814987,13.69444836,635.77053214,683.16969521
1727359200000,2024-09-26 14:00:00,20.67744447,14.2323454,668.90627071,723.71055644
1727362800000,2024-09-26 15:00:00,23.65470509,16.21161639,687.30033045,733.29585777
1727366400000,2024-09-26 16:00:00,15.93034322,16.68327203,951.60035742,1083.26333874
1727370000000,2024-09-26 17:00:00,14.62999215,17.60277666,546.45610554,599.82967799
1727373600000,2024-09-26 18:00:00,4.73798733,16.68312028,509.13521898,544.86854324
1727377200000,2024-09-26 19:00:00,12.48248154,15.72730052,345.00613735,349.50948301
1727380800000,2024-09-26 20:00:00,11.76527006,14.83974627,391.46741618,400.01918202
1727384400000,2024-09-26 21:00:00,2.8651364,12.29513083,106.58507563,114.60545585
1727388000000,2024-09-26 22:00:00,2.397833,9.25843481,221.36487769,227.79413491
1727391600000,2024-09-26 23:00:00,3.95299304,7.54738479,78.21194826,79.05986087
1727395200000,2024-09-27 00:00:00,2.69739795,5.84272847,106.65721381,113.2907141
1727398800000,2024-09-27 01:00:00,9.23511807,6.48517572,297.55500345,304.75889628
1727402400000,2024-09-27 02:00:00,13.66796418,6.65453039,437.75927312,451.04281805
1727406000000,2024-09-27 03:00:00,11.12630365,6.56324947,337.45697491,356.04171668
1727409600000,2024-09-27 04:00:00,10.01578517,7.58477072,367.20480652,380.5998365
1727413200000,2024-09-27 05:00:00,4.82536606,7.93156116,128.1364289,130.2848837
1727416800000,2024-09-27 06:00:00,6.47034935,8.29118349,989.99189597,1009.3744992
1727420400000,2024-09-27 07:00:00,19.59959837,10.70578355,657.6728433,685.98594288
1727424000000,2024-09-27 08:00:00,10.93613112,10.94878541,992.14266557,1038.9324564
1727427600000,2024-09-27 09:00:00,4.67976344,9.66475674,60.06356944,60.83692471
1727431200000,2024-09-27 10:00:00,9.58860136,9.44508498,438.76049109,498.60727065
1727434800000,2024-09-27 11:00:00,4.21884367,8.61695048,50.39120939,50.62612407
1727438400000,2024-09-27 12:00:00,20.51838333,10.85881009,1076.37962443,1107.99269997
1727442000000,2024-09-27 13:00:00,4.2056569,10.5352826,106.41292815,126.16970693
1727445600000,2024-09-27 14:00:00,25.03086352,11.31117762,607.42592135,675.83331491
1727449200000,2024-09-27 15:00:00,55.1756537,17.63110942,1143.45135095,1158.68872766
1727452800000,2024-09-27 16:00:00,15.66566751,19.20052428,62.66267004,62.66267004
1727456400000,2024-09-27 17:00:00,8.15551426,18.99579756,369.04137116,424.08674134
1727460000000,2024-09-27 18:00:00,8.0628731,19.54494462,477.02574735,540.21249787
1727463600000,2024-09-27 19:00:00,21.84849897,19.73496114,702.33144812,721.00046591
1727467200000,2024-09-27 20:00:00,0.89850728,19.26251119,123.40731483,131.18206283
1727470800000,2024-09-27 21:00:00,7.99854201,16.8293224,211.32721921,231.95771832
1727474400000,2024-09-27 22:00:00,1.5848669,9.17349572,150.71413519,156.90182323
1727478000000,2024-09-27 23:00:00,8.07611441,8.08927385,274.46073926,282.66400436
1727481600000,2024-09-28 00:00:00,1.16304715,7.09034997,44.09195435,46.52188595
1727485200000,2024-09-28 01:00:00,4.66849545,6.60543888,151.93084605,154.0603497
1727488800000,2024-09-28 02:00:00,2.29015206,3.81138932,72.91301692,75.57501786
1727492400000,2024-09-28 03:00:00,2.88137449,4.09465607,64.65407878,66.27161325
1727496000000,2024-09-28 04:00:00,5.43463845,3.72838413,106.69417773,108.69276899
1727499600000,2024-09-28 05:00:00,0.79632594,3.61573542,86.29512174,90.78115684
1727503200000,2024-09-28 06:00:00,2.84940272,2.86906232,115.12727941,122.52431683
1727506800000,2024-09-28 07:00:00,0.87124193,2.82737586,65.2945639,71.44183821
1727510400000,2024-09-28 08:00:00,6.32227346,3.06362986,177.36182271,183.34593035
1727514000000,2024-09-28 09:00:00,6.80267034,3.70827533,147.90415832,149.65874757
1727517600000,2024-09-28 10:00:00,1.86369057,3.56289192,61.97053313,68.95655106
1727521200000,2024-09-28 11:00:00,3.9413566,3.34956594,146.93284262,161.59562079
1727524800000,2024-09-28 12:00:00,1.20960626,3.40860598,7.25763755,7.25763755
1727528400000,2024-09-28 13:00:00,3.60633786,3.51673957,168.45382835,191.13590642
1727532000000,2024-09-28 14:00:00,4.50051395,4.03520701,153.99095921,162.01850208
1727535600000,2024-09-28 15:00:00,1.4098724,3.33343543,39.22539334,46.52578934
1727539200000,2024-09-28 16:00:00,2.19999941,2.67591101,61.32506302,68.19998181
1727542800000,2024-09-28 17:00:00,4.93589344,3.11479713,138.11041002,143.14090962
1727546400000,2024-09-28 18:00:00,0.14353271,2.57225086,25.28877288,31.00306477
1727550000000,2024-09-28 19:00:00,2.15457247,2.70724603,63.26604767,66.79174666
1727553600000,2024-09-28 20:00:00,0.62608721,2.28149594,11.46446487,12.52174423
1727557200000,2024-09-28 21:00:00,1.08960751,1.79422359,36.80890372,41.4050854
1727560800000,2024-09-28 22:00:00,8.30718609,2.77955412,304.20164441,307.36588541
1727564400000,2024-09-28 23:00:00,1.70329357,2.70859614,57.25986437,59.61527494
1727568000000,2024-09-29 00:00:00,2.26149021,2.32653854,70.13623972,72.36768684
1727571600000,2024-09-29 01:00:00,2.13931701,2.61165058,62.75345726,64.17951022
1727575200000,2024-09-29 02:00:00,1.70337803,2.54719423,48.01634,49.39796297
1727578800000,2024-09-29 03:00:00,2.3000545,2.78633242,73.92171034,75.90179857
1727582400000,2024-09-29 04:00:00,5.5326226,3.42104886,169.50567564,171.51130046
1727586000000,2024-09-29 05:00:00,1.75034118,2.48435673,51.27535514,52.51023537
1727589600000,2024-09-29 06:00:00,3.3548843,2.72029826,127.07811163,137.55025629
1727593200000,2024-09-29 07:00:00,7.44478821,3.4607694,187.93928976,193.56449343
1727596800000,2024-09-29 08:00:00,0.56251939,3.2355126,101.62746348,105.75364519
1727600400000,2024-09-29 09:00:00,0.75696602,3.10031089,23.58913131,30.278641
1727604000000,2024-09-29 10:00:00,5.00618718,3.48690127,221.97951384,225.27842317
1727607600000,2024-09-29 11:00:00,3.33791194,3.17337117,87.19237435,90.12362225
1727611200000,2024-09-29 12:00:00,0.6429483,3.01517219,16.96532743,21.86024212
1727614800000,2024-09-29 13:00:00,7.85259052,3.65770165,261.52886884,274.84066803
1727618400000,2024-09-29 14:00:00,1.48550853,2.80637598,40.37833184,47.536273
1727622000000,2024-09-29 15:00:00,2.82479193,3.12955777,71.28811392,76.2693821
1727625600000,2024-09-29 16:00:00,1.53948962,3.24134686,43.95666592,52.3426471
1727629200000,2024-09-29 17:00:00,3.0566235,2.96283776,85.22377002,88.64208159
1727632800000,2024-09-29 18:00:00,0.88691002,2.61269463,20.90618683,25.72039072
1727636400000,2024-09-29 19:00:00,2.11478436,2.82295693,78.62706312,84.59137427
1727640000000,2024-09-29 20:00:00,1.88748481,1.97079897,31.59402653,32.08724184
1727643600000,2024-09-29 21:00:00,0.63877327,1.84983679,19.47732169,29.3835704
1727647200000,2024-09-29 22:00:00,1.56036758,1.66920474,287.24588033,291.78873838
1727650800000,2024-09-29 23:00:00,5.34373765,2.21266874,174.61771104,181.68708024
1727654400000,2024-09-30 00:00:00,2.19861586,2.09009622,131.10375375,136.31418318
1727658000000,2024-09-30 01:00:00,7.78445434,3.0754597,172.94018387,179.04244978
1727661600000,2024-09-30 02:00:00,7.79084905,3.88632608,205.22242812,249.3071695
1727665200000,2024-09-30 03:00:00,5.83557865,4.45033949,605.446407,676.92712322
1727668800000,2024-09-30 04:00:00,3.69312104,4.88667488,90.29500323,96.0211471
1727672400000,2024-09-30 05:00:00,4.40791303,5.29346709,147.49829704,163.09278205
1727676000000,2024-09-30 06:00:00,10.62112996,6.04738028,338.98733732,361.1184185
1727679600000,2024-09-30 07:00:00,10.21226426,7.19218719,305.77919309,316.58019194
1727683200000,2024-09-30 08:00:00,33.71963575,10.89721311,1081.18318848,1112.74797959
1727686800000,2024-09-30 09:00:00,21.54808551,12.8625326,598.49837856,754.18299271
1727690400000,2024-09-30 10:00:00,30.69477184,16.41384591,637.8827648,675.28498056
1727694000000,2024-09-30 11:00:00,10.74042409,17.42060349,199.73301586,204.06805779
1727697600000,2024-09-30 12:00:00,5.25973193,17.54229191,228.74109528,284.02552403
1727701200000,2024-09-30 13:00:00,12.61013689,17.82643575,313.20537196,340.47369604
1727704800000,2024-09-30 14:00:00,10.75897381,17.90453712,128.7798639,129.10768569
1727708400000,2024-09-30 15:00:00,17.3674302,15.56850775,937.62527891,1111.51553267
1727712000000,2024-09-30 16:00:00,1.59341901,12.71784111,182.52453214,197.58395694
1727715600000,2024-09-30 17:00:00,10.64627188,9.85376969,349.05073326,361.97324377
1727719200000,2024-09-30 18:00:00,2.76262595,8.71408424,355.60073143,370.19187705
1727722800000,2024-09-30 19:00:00,4.70273074,8.63451264,167.45655408,178.7037683
1727726400000,2024-09-30 20:00:00,3.39184754,7.31761416,116.04504552,122.10651158
1727730000000,2024-09-30 21:00:00,0.69718631,5.88021595,13.70054414,14.64091252
1727733600000,2024-09-30 22:00:00,3.85391249,3.94971342,137.83792926,146.44867457
1727737200000,2024-09-30 23:00:00,5.31627438,4.4815499,186.78766832,202.01842631
1727740800000,2024-10-01 00:00:00,5.53939101,3.75199549,109.10052214,110.78782023
1727744400000,2024-10-01 01:00:00,6.79512108,4.32806622,266.71530368,278.59996423
1727748000000,2024-10-01 02:00:00,1.24719203,3.83441783,38.35428862,42.40452902
1727751600000,2024-10-01 03:00:00,3.40946502,3.83693462,103.59341339,122.74074063
1727755200000,2024-10-01 04:00:00,0.77361231,3.84785262,18.0727343,19.3403078
1727758800000,2024-10-01 05:00:00,2.92888258,3.71570549,109.69765218,123.01306854
1727762400000,2024-10-01 06:00:00,1.04938451,3.10614979,126.30764964,134.3212173
1727766000000,2024-10-01 07:00:00,83.81383307,14.28821294,2669.71064968,2682.04265835
1727769600000,2024-10-01 08:00:00,2.03379037,13.60802284,298.75963623,301.00097471
1727773200000,2024-10-01 09:00:00,15.4304006,15.63419549,687.93505997,725.22882809
1727776800000,2024-10-01 10:00:00,4.90700741,15.84813012,141.96676205,152.11722967
1727780400000,2024-10-01 11:00:00,9.72491455,17.12688758,350.35062778,369.54675274
1727784000000,2024-10-01 12:00:00,2.80305532,17.10891226,73.96949971,81.28860436
1727787600000,2024-10-01 13:00:00,10.93141977,18.52063158,324.57784491,360.73685257
1727791200000,2024-10-01 14:00:00,4.92773286,7.2511887,111.58453268,123.19332139
1727794800000,2024-10-01 15:00:00,21.65559781,10.05430405,649.58359735,866.2239125
1727798400000,2024-10-01 16:00:00,17.74659372,10.38518878,471.29539776,514.65121782
1727802000000,2024-10-01 17:00:00,12.18599696,11.42504443,412.29820275,463.06788466
1727805600000,2024-10-01 18:00:00,20.26387589,12.93061033,617.37077448,628.18015267
1727809200000,2024-10-01 19:00:00,32.00988626,17.10301475,748.31923535,864.266929
1727812800000,2024-10-01 20:00:00,11.73031342,17.21714242,355.11698955,375.37002936
1727816400000,2024-10-01 21:00:00,5.50984237,17.30030092,155.14933189,165.29527097
1727820000000,2024-10-01 22:00:00,2.44578191,14.5560415,425.6241314,528.28889193
1727823600000,2024-10-01 23:00:00,5.6282096,12.82484377,146.32763697,151.96165923
1727827200000,2024-10-02 00:00:00,2.73034301,11.47403607,142.45027401,163.82058056
1727830800000,2024-10-02 01:00:00,5.15747276,9.31597848,166.8638072,175.35407373
1727834400000,2024-10-02 02:00:00,6.11234258,5.61632938,132.71865059,134.47153667
1727838000000,2024-10-02 03:00:00,5.45473295,4.71981788,218.82923324,240.00824997
1727841600000,2024-10-02 04:00:00,1.70126288,4.1757351,47.91951893,52.73914922
1727845200000,2024-10-02 05:00:00,4.28474578,4.43844422,101.35782101,102.83389869
1727848800000,2024-10-02 06:00:00,6.26375545,4.52923649,220.04875661,225.49519637
1727852400000,2024-10-02 07:00:00,61.83026325,12.97208224,2265.33701035,2287.71974008
1727856000000,2024-10-02 08:00:00,12.10734765,13.96492151,181.13028186,181.6102148
1727859600000,2024-10-02 09:00:00,5.52191145,13.8805742,243.29234201,292.66130692
1727863200000,2024-10-02 10:00:00,2.45651809,13.45225779,82.89855114,95.80420547
1727866800000,2024-10-02 11:00:00,2.9703712,13.63355898,81.94850943,92.08150709
1727870400000,2024-10-02 12:00:00,1.54627069,13.24234825,316.11412756,340.17955116
1727874000000,2024-10-02 13:00:00,14.74900229,14.45452637,430.44941617,471.96807326
1727877600000,2024-10-02 14:00:00,13.26519836,7.51665996,413.85855593,451.01674433
1727881200000,2024-10-02 15:00:00,14.10579153,7.80215194,476.04021699,507.80849491
1727884800000,2024-10-02 16:00:00,13.79192024,8.98358177,428.04497479,441.34144765
1727888400000,2024-10-02 17:00:00,3.70171301,9.16146676,89.83991248,92.54282533
1727892000000,2024-10-02 18:00:00,8.84755208,10.00106403,320.16855913,336.20697923
1727895600000,2024-10-02 19:00:00,12.36842348,11.54708586,416.42053394,470.00009224
1727899200000,2024-10-02 20:00:00,10.51322425,10.94197471,338.20967774,346.93640019
1727902800000,2024-10-02 21:00:00,3.73488566,9.58050146,120.61767394,126.98611245
1727906400000,2024-10-02 22:00:00,5.048713,8.2866331,109.74283631,116.12039896
1727910000000,2024-10-02 23:00:00,6.83941332,7.29341783,263.51286728,280.41594611
1727913600000,2024-10-03 00:00:00,4.01194389,7.33773653,120.01103503,136.40609213
1727917200000,2024-10-03 01:00:00,4.28814399,6.68639251,109.29153431,111.49174375
1727920800000,2024-10-03 02:00:00,2.81642388,5.32182114,215.78964319,222.49748626
1727924400000,2024-10-03 03:00:00,6.14039786,4.69713166,205.97648475,208.77352719
1727928000000,2024-10-03 04:00:00,0.64139124,4.25520388,109.96980553,114.16764159
1727931600000,2024-10-03 05:00:00,2.80096765,3.9340974,99.93047024,103.63580311
1727935200000,2024-10-03 06:00:00,7.99461439,4.09912613,231.31829661,239.83843182
1727938800000,2024-10-03 07:00:00,5.79855952,4.35435693,198.6240599,208.74814254
1727942400000,2024-10-03 08:00:00,35.70558273,8.84256247,1062.12443315,1142.57864721
1727946000000,2024-10-03 09:00:00,10.65534224,9.96240795,277.5155408,309.00492499
1727949600000,2024-10-03 10:00:00,7.01028652,10.08667776,184.04674096,196.2880225
1727953200000,2024-10-03 11:00:00,3.0634685,10.43268879,111.84764431,131.72914562
1727956800000,2024-10-03 12:00:00,11.99538411,11.74617686,360.01393246,395.84767558
1727960400000,2024-10-03 13:00:00,2.58314046,10.97310915,416.41439791,493.37982721
1727964000000,2024-10-03 14:00:00,6.61668178,11.08998376,147.20398768,165.41704452
1727967600000,2024-10-03 15:00:00,11.69953815,7.66054882,398.18571081,479.68106421
1727971200000,2024-10-03 16:00:00,12.97017058,7.99123859,355.53994968,363.16477629
1727974800000,2024-10-03 17:00:00,9.90230571,8.40438418,326.89400293,405.99453391
1727978400000,2024-10-03 18:00:00,1.3113366,8.15407963,2.6226732,2.6226732
1727982000000,2024-10-03 19:00:00,3.22870178,6.90169644,166.78968037,196.95080841
1727985600000,2024-10-03 20:00:00,6.05277863,7.39735903,151.92301044,157.37224439
1727989200000,2024-10-03 21:00:00,2.22709659,6.77027543,81.32645793,86.85676688
1727992800000,2024-10-03 22:00:00,6.85863381,6.07871767,202.4872127,205.75901416
1727996400000,2024-10-03 23:00:00,8.55719461,5.44829253,276.40247424,282.38742224
1728000000000,2024-10-04 00:00:00,8.52262425,5.25119518,277.70120933,289.76922459
1728003600000,2024-10-04 01:00:00,2.91667339,5.48052901,81.19958888,87.50020185
1728007200000,2024-10-04 02:00:00,0.77490982,5.1299873,137.32835557,140.25867728
1728010800000,2024-10-04 03:00:00,6.5640416,5.20302487,240.00288693,249.43358099
1728014400000,2024-10-04 04:00:00,1.86205124,5.15087553,104.36367873,115.44717685
1728018000000,2024-10-04 05:00:00,3.37600615,4.65335729,100.30521602,104.65619059
1728021600000,2024-10-04 06:00:00,7.76572286,4.5402899,225.31392163,232.97168583
1728025200000,2024-10-04 07:00:00,13.11333412,5.1961056,490.62709266,511.42003082
1728028800000,2024-10-04 08:00:00,29.06103315,8.93101413,902.75509509,929.95306077
1728032400000,2024-10-04 09:00:00,5.81110055,9.65046995,153.29942611,162.71081531
1728036000000,2024-10-04 10:00:00,10.7687019,10.25113571,384.4545992,398.4419702
1728039600000,2024-10-04 11:00:00,9.16241978,11.2940455,286.27113877,302.35985264
1728043200000,2024-10-04 12:00:00,15.11727743,12.97136997,511.26177203,529.1047099
1728046800000,2024-10-04 13:00:00,20.15755745,14.74163205,622.50667851,645.04183835
1728050400000,2024-10-04 14:00:00,8.85604039,14.13344724,274.61397436,292.24933297
1728054000000,2024-10-04 15:00:00,2.59638486,10.35278319,64.81285548,83.08431568
1728057600000,2024-10-04 16:00:00,1.50753017,9.73798743,265.18844668,278.89308083
1728061200000,2024-10-04 17:00:00,8.50140458,9.41408781,300.73319908,314.55196956
1728064800000,2024-10-04 18:00:00,2.56852359,8.47210264,145.04999041,154.11141567
1728068400000,2024-10-04 19:00:00,5.15045704,7.04827115,162.0444144,169.96508226
1728072000000,2024-10-04 20:00:00,5.35331604,4.93337952,166.27035734,171.30611314
1728075600000,2024-10-04 21:00:00,1.71647392,3.91344146,40.91901906,42.91184809
1728079200000,2024-10-04 22:00:00,6.96177832,4.53706909,221.27738653,229.73868472
1728082800000,2024-10-04 23:00:00,2.80833187,4.72289791,92.68801958,95.4832835
1728086400000,2024-10-05 00:00:00,4.70422296,4.18044339,158.75496886,159.94358066
1728090000000,2024-10-05 01:00:00,7.11154506,4.82944646,204.31454123,206.23480674
1728093600000,2024-10-05 02:00:00,4.09256968,4.67831969,136.16119124,139.14736921
1728097200000,2024-10-05 03:00:00,3.55868114,4.42194328,118.06546995,120.99515889
1728100800000,2024-10-05 04:00:00,8.17272894,5.34426542,316.28057979,318.73642863
1728104400000,2024-10-05 05:00:00,1.30069796,4.53553966,41.03219358,42.92303266
1728108000000,2024-10-05 06:00:00,0.93258616,4.26757599,98.47227174,100.71930531
1728111600000,2024-10-05 07:00:00,4.09815425,4.18099474,382.60027216,389.32465329
1728115200000,2024-10-05 08:00:00,0.92140152,3.29668852,45.04556172,51.59848487
1728118800000,2024-10-05 09:00:00,2.5229506,3.07245722,61.94526708,65.59671565
1728122400000,2024-10-05 10:00:00,3.42160731,3.05287525,132.94500375,143.70750692
1728126000000,2024-10-05 11:00:00,0.4076838,1.94358309,10.59262608,12.63819766
1728129600000,2024-10-05 12:00:00,5.60922357,2.55908674,165.20828755,168.27670703
1728133200000,2024-10-05 13:00:00,2.59704417,2.79686646,350.78970728,368.78027194
1728136800000,2024-10-05 14:00:00,1.63342898,2.44476285,45.55876029,49.00286929
1728140400000,2024-10-05 15:00:00,2.003986,2.59941778,62.67862173,68.13552397
1728144000000,2024-10-05 16:00:00,6.69309618,3.19515286,240.21055317,247.64455874
1728147600000,2024-10-05 17:00:00,2.8119989,3.10806594,72.23181786,75.9239704
1728151200000,2024-10-05 18:00:00,0.3035546,3.09319034,6.33087248,8.19597433
1728154800000,2024-10-05 19:00:00,4.66157413,2.95781185,190.81934889,209.77083592
1728158400000,2024-10-05 20:00:00,7.5977441,3.67219756,121.21429551,121.56390558
1728162000000,2024-10-05 21:00:00,0.60965767,3.52594451,21.60758195,26.21527963
1728165600000,2024-10-05 22:00:00,0.66283234,3.33435113,16.16021576,17.23364074
1728169200000,2024-10-05 23:00:00,2.97838451,2.80367804,122.71553746,125.09214939
1728172800000,2024-10-06 00:00:00,4.06743099,2.98302548,134.22823653,138.29265364
1728176400000,2024-10-06 01:00:00,13.35469345,4.84747388,412.31899454,413.99549706
1728180000000,2024-10-06 02:00:00,0.47905993,4.24997186,90.3010183,91.97950695
