start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1641956400000,2022-01-12 03:00:00,0.59158446,1.44848665,111815937.90241,0.40841554,77195007.35022
1641960000000,2022-01-12 04:00:00,0.48894615,0.95674095,104447284.92951,0.51105385,109169869.47561
1641963600000,2022-01-12 05:00:00,0.50306372,1.01233043,91794338.10747,0.49693628,90676261.11399
1641967200000,2022-01-12 06:00:00,0.52680183,1.11327951,158726142.3678,0.47319817,142575283.55496
1641970800000,2022-01-12 07:00:00,0.54296562,1.1880192,177042595.10095,0.45703438,149023345.47479
1641974400000,2022-01-12 08:00:00,0.47552722,0.90667664,118529599.69892,0.52447278,130729737.96972
1641978000000,2022-01-12 09:00:00,0.50040856,1.00163559,236424175.93033,0.49959144,236038113.88887
1641981600000,2022-01-12 10:00:00,0.51213104,1.04973072,238676840.75622,0.48786896,227369586.4375
1641985200000,2022-01-12 11:00:00,0.53859371,1.16728732,627198266.67963,0.46140629,537312672.00849
1641988800000,2022-01-12 12:00:00,0.48539032,0.94322034,375466621.95968,0.51460968,398068834.5748
1641992400000,2022-01-12 13:00:00,0.55530715,1.24874316,1138380205.14301,0.44469285,911620770.77193
1641996000000,2022-01-12 14:00:00,0.46980473,0.88609754,419782912.99147,0.53019527,473743458.31684
1641999600000,2022-01-12 15:00:00,0.46632057,0.87378404,349982964.31203,0.53367943,400537142.88321
1642003200000,2022-01-12 16:00:00,0.49687807,0.98758979,271170058.02943,0.50312193,274577624.9619
1642006800000,2022-01-12 17:00:00,0.55122454,1.22828582,207954392.3218,0.44877546,169304561.75779
1642010400000,2022-01-12 18:00:00,0.42944878,0.75269102,205270459.04751,0.57055122,272715434.50246
1642014000000,2022-01-12 19:00:00,0.54965041,1.22049721,144200399.95716,0.45034959,118148897.22287
1642017600000,2022-01-12 20:00:00,0.54695291,1.20727605,191855649.91983,0.45304709,158916139.92560998
1642021200000,2022-01-12 21:00:00,0.53859659,1.16730082,387102615.60815,0.46140341,331621984.34615
1642024800000,2022-01-12 22:00:00,0.53341793,1.14324565,105138323.17596,0.46658207,91964770.14101
1642028400000,2022-01-12 23:00:00,0.51745175,1.07233163,130991441.99274,0.48254825,122155720.18323
1642032000000,2022-01-13 00:00:00,0.43298345,0.76361695,147925419.11698,0.56701655,193716782.68878
1642035600000,2022-01-13 01:00:00,0.48853581,0.95517109,152890301.57204,0.51146419,160065880.27821
1642039200000,2022-01-13 02:00:00,0.51233094,1.05057092,98164766.24015,0.48766906,93439447.81003
1642042800000,2022-01-13 03:00:00,0.48812735,0.95361092,116213805.63424,0.51187265,121867108.90949
1642046400000,2022-01-13 04:00:00,0.51422649,1.05857253,108166937.35399,0.48577351,102181885.5933
1642050000000,2022-01-13 05:00:00,0.49316997,0.97304804,87353127.64207,0.50683003,89772677.56816
1642053600000,2022-01-13 06:00:00,0.48468037,0.9405432,92548313.56571,0.51531963,98398790.30529
1642057200000,2022-01-13 07:00:00,0.41572079,0.7115105,90519574.1099,0.58427921,127221698.13231
1642060800000,2022-01-13 08:00:00,0.55676555,1.25614232,154746205.22842,0.44323445,123191617.98494
1642064400000,2022-01-13 09:00:00,0.4847487,0.94080054,186189913.273,0.5152513,197905831.06147
1642068000000,2022-01-13 10:00:00,0.47708181,0.91234501,166723484.04125,0.52291819,182741706.1339
1642071600000,2022-01-13 11:00:00,0.44357511,0.79718775,226619800.83172,0.55642489,284274064.65778
1642075200000,2022-01-13 12:00:00,0.53923661,1.17031132,151706128.43217,0.46076339,129628865.52792
1642078800000,2022-01-13 13:00:00,0.52485789,1.10463349,205886898.26982,0.47514211,186384805.28455
1642082400000,2022-01-13 14:00:00,0.52435943,1.10242791,724332075.65073,0.47564057,657033506.98475
1642086000000,2022-01-13 15:00:00,0.43354307,0.76535928,1001907439.3035,0.56645693,1309068134.75584
1642089600000,2022-01-13 16:00:00,0.532728,1.14008116,449174139.6286,0.467272,393984354.69374
1642093200000,2022-01-13 17:00:00,0.46128425,0.85626651,565953246.34685,0.53871575,660954548.70384
1642096800000,2022-01-13 18:00:00,0.47913124,0.91986942,195553928.67125,0.52086876,212588792.19637
1642100400000,2022-01-13 19:00:00,0.50654762,1.026538,287321314.36319,0.49345238,279893499.6802
1642104000000,2022-01-13 20:00:00,0.48067303,0.92556916,330301167.26555,0.51932697,356862762.33653
1642107600000,2022-01-13 21:00:00,0.51606269,1.06638336,161609929.35282,0.48393731,151549560.15055
1642111200000,2022-01-13 22:00:00,0.4366295,0.77503083,118193862.63644,0.5633705,152502143.57563
1642114800000,2022-01-13 23:00:00,0.5379353,1.1641991,146705515.00806,0.4620647,126014111.31595
1642118400000,2022-01-14 00:00:00,0.5091944,1.03746656,216943337.07406,0.4908056,209108752.05973
1642122000000,2022-01-14 01:00:00,0.47067346,0.88919301,98050665.92884,0.52932654,110269272.23986
1642125600000,2022-01-14 02:00:00,0.536974,1.15970594,154670252.15044,0.463026,133370234.05177
1642129200000,2022-01-14 03:00:00,0.48537947,0.94317938,86469815.11806,0.51462053,91679077.02118
1642132800000,2022-01-14 04:00:00,0.49706248,0.98831856,131438067.03102,0.50293752,132991600.86974
1642136400000,2022-01-14 05:00:00,0.55430368,1.2436802,125704395.80433,0.44569632,101074533.30297
1642140000000,2022-01-14 06:00:00,0.48101994,0.92685632,142280382.5624,0.51898006,153508564.15448
1642143600000,2022-01-14 07:00:00,0.43109992,0.75777793,121496230.98532,0.56890008,160332236.63856
1642147200000,2022-01-14 08:00:00,0.4817408,0.92953641,288539418.53772,0.5182592,310412173.63959
1642150800000,2022-01-14 09:00:00,0.52596167,1.10953405,173123188.87168,0.47403833,156032335.257
1642154400000,2022-01-14 10:00:00,0.41268825,0.70267323,335583523.33084,0.58731175,477581197.13529
1642158000000,2022-01-14 11:00:00,0.50477133,1.01926919,417413540.47645,0.49522867,409522377.90576
1642161600000,2022-01-14 12:00:00,0.48604089,0.94568007,360447034.82714,0.51395911,381151138.30482
1642165200000,2022-01-14 13:00:00,0.50368092,1.01483288,276855038.33347,0.49631908,272808502.64709
1642168800000,2022-01-14 14:00:00,0.55260742,1.23517343,733617011.94018,0.44739258,593938466.4216
1642172400000,2022-01-14 15:00:00,0.50787896,1.03202041,693515761.39468,0.49212104,671998109.05569
1642176000000,2022-01-14 16:00:00,0.52199056,1.09200889,303591513.76291,0.47800944,278011943.36621
1642179600000,2022-01-14 17:00:00,0.45566448,0.83710224,174503727.40226,0.54433552,208461666.14888
1642183200000,2022-01-14 18:00:00,0.54295965,1.18799064,225287832.94035,0.45704035,189637717.32697
1642186800000,2022-01-14 19:00:00,0.48127593,0.92780719,201811727.19295,0.51872407,217514726.58883
1642190400000,2022-01-14 20:00:00,0.47869629,0.91826755,111376851.47833,0.52130371,121290196.16256
1642194000000,2022-01-14 21:00:00,0.56596234,1.30394753,192497886.66546,0.43403766,147627018.95924
1642197600000,2022-01-14 22:00:00,0.5108473,1.04435138,110230854.45853,0.4891527,105549585.20297
1642201200000,2022-01-14 23:00:00,0.46803338,0.87981718,114281432.05375,0.53196662,129892248.7803
1642204800000,2022-01-15 00:00:00,0.51382088,1.05685511,136868454.06641,0.48617912,129505409.44124
1642208400000,2022-01-15 01:00:00,0.47707577,0.91232295,88632809.79379,0.52292423,97150696.19507
1642212000000,2022-01-15 02:00:00,0.52885764,1.12250074,70775062.66095,0.47114236,63051239.23108
1642215600000,2022-01-15 03:00:00,0.47483672,0.90416968,90375701.23027,0.52516328,99954358.93927
1642219200000,2022-01-15 04:00:00,0.4644954,0.86739757,186613509.32714,0.5355046,215141839.10494
1642222800000,2022-01-15 05:00:00,0.5083577,1.03399912,81471716.30334,0.4916423,78792829.7677
1642226400000,2022-01-15 06:00:00,0.52897391,1.12302463,108474170.46068,0.47102609,96591087.72001
1642230000000,2022-01-15 07:00:00,0.51020331,1.04166345,76023338.79421,0.48979669,72982630.8482
1642233600000,2022-01-15 08:00:00,0.47129385,0.8914098,85066494.68286,0.52870615,95429167.44755
1642237200000,2022-01-15 09:00:00,0.51549188,1.0639489,106042798.70988,0.48450812,99669071.57316
1642240800000,2022-01-15 10:00:00,0.53892278,1.16883411,239106069.26376,0.46107722,204568011.0796
1642244400000,2022-01-15 11:00:00,0.50247595,1.0099531,113801368.03795,0.49752405,112679854.26429
1642248000000,2022-01-15 12:00:00,0.46975523,0.88592147,311407812.74155,0.53024477,351507244.14445
1642251600000,2022-01-15 13:00:00,0.52979812,1.12674605,230141705.61157,0.47020188,204253394.37359
1642255200000,2022-01-15 14:00:00,0.52262402,1.0947849,371235303.48144,0.47737598,339094286.30683
1642258800000,2022-01-15 15:00:00,0.49715656,0.98869056,229170870.5953,0.50284344,231792312.50053
1642262400000,2022-01-15 16:00:00,0.48810805,0.95353727,166796307.95557,0.51189195,174923743.32804
1642266000000,2022-01-15 17:00:00,0.53903533,1.16936365,254516287.99891,0.46096467,217653668.99014
1642269600000,2022-01-15 18:00:00,0.4711601,0.89093145,113438389.75222,0.5288399,127325610.03016
1642273200000,2022-01-15 19:00:00,0.56463727,1.29693524,142007340.70004,0.43536273,109494550.56759
1642276800000,2022-01-15 20:00:00,0.5369779,1.15972411,320108713.87592,0.4630221,276021435.83431
1642280400000,2022-01-15 21:00:00,0.46635265,0.8738967,207636074.82233,0.53364735,237597963.23145
1642284000000,2022-01-15 22:00:00,0.50427416,1.01724404,111620292.19116,0.49572584,109728135.73256
1642287600000,2022-01-15 23:00:00,0.47997388,0.92298031,143214341.9452,0.52002612,155165110.35039
1642291200000,2022-01-16 00:00:00,0.54185494,1.18271478,125252140.47545,0.45814506,105902236.40516
1642294800000,2022-01-16 01:00:00,0.48913405,0.95746066,89321833.63114,0.51086595,93290342.85097
1642298400000,2022-01-16 02:00:00,0.40253024,0.67372487,118039529.93775,0.59746976,175204352.80702
1642302000000,2022-01-16 03:00:00,0.53951191,1.17160883,114306111.99039,0.46048809,97563375.4323
1642305600000,2022-01-16 04:00:00,0.44261549,0.79409364,108446353.91421,0.55738451,136566203.74568
1642309200000,2022-01-16 05:00:00,0.50072974,1.00292322,72978992.68291,0.49927026,72766280.98447
1642312800000,2022-01-16 06:00:00,0.56425934,1.29494304,127339477.2932,0.43574066,98335967.92739
1642316400000,2022-01-16 07:00:00,0.50251201,1.01009879,106215995.92208,0.49748799,105154067.41607
1642320000000,2022-01-16 08:00:00,0.48428298,0.93904788,113239861.36961,0.51571702,120590082.89401
1642323600000,2022-01-16 09:00:00,0.53657317,1.15783797,90111230.64919,0.46342683,77827151.31191
1642327200000,2022-01-16 10:00:00,0.44098932,0.7888746,114093191.40351,0.55901068,144627791.195
1642330800000,2022-01-16 11:00:00,0.53194434,1.13649803,246521313.51996,0.46805566,216913102.99853
1642334400000,2022-01-16 12:00:00,0.48605305,0.94572612,123841849.25312,0.51394695,130948957.42009
1642338000000,2022-01-16 13:00:00,0.49447026,0.97812298,487795378.37195,0.50552974,498705568.5298
1642341600000,2022-01-16 14:00:00,0.51897941,1.07891311,441567776.09848,0.48102059,409270934.87583
1642345200000,2022-01-16 15:00:00,0.50918819,1.03744079,186191872.20437,0.49081181,179472288.52169
1642348800000,2022-01-16 16:00:00,0.52825299,1.11978027,202707268.90971,0.47174701,181024147.31996
1642352400000,2022-01-16 17:00:00,0.43196916,0.76046778,140949978.34187,0.56803084,185346416.9395
1642356000000,2022-01-16 18:00:00,0.50971993,1.03965054,122901720.1513,0.49028007,118214453.12033
1642359600000,2022-01-16 19:00:00,0.42748022,0.74666454,128912913.36514,0.57251978,172651715.1178
1642363200000,2022-01-16 20:00:00,0.56433089,1.29531997,189571095.56855,0.43566911,146350785.33793
1642366800000,2022-01-16 21:00:00,0.46091289,0.85498779,74432965.56185,0.53908711,87057342.84507
1642370400000,2022-01-16 22:00:00,0.51991958,1.08298435,122546943.61568,0.48008042,113156708.22992
1642374000000,2022-01-16 23:00:00,0.43365891,0.76572039,101155204.72516,0.56634109,132104625.38044
1642377600000,2022-01-17 00:00:00,0.49881886,0.99528656,144571471.59972,0.50118114,145256127.0835
1642381200000,2022-01-17 01:00:00,0.54718734,1.20841881,148675686.07681,0.45281266,123033243.61435
1642384800000,2022-01-17 02:00:00,0.48407509,0.93826655,110400829.37788,0.51592491,117664676.0196
1642388400000,2022-01-17 03:00:00,0.46336907,0.86347811,169684738.45964,0.53663093,196513074.70432
1642392000000,2022-01-17 04:00:00,0.49401362,0.97633779,150030154.61365,0.50598638,153666237.65893
1642395600000,2022-01-17 05:00:00,0.46439685,0.867054,312222994.54452,0.53560315,360096367.71041
1642399200000,2022-01-17 06:00:00,0.50205071,1.00823664,184724677.22975,0.49794929,183215596.56299
1642402800000,2022-01-17 07:00:00,0.4653923,0.8705305,137671821.00699,0.5346077,158147039.41424
1642406400000,2022-01-17 08:00:00,0.51337417,1.05496696,193962136.60155,0.48662583,183856123.88668
1642410000000,2022-01-17 09:00:00,0.51555645,1.06422398,115359738.39626,0.48444355,108397987.70566
1642413600000,2022-01-17 10:00:00,0.49973924,0.99895752,140706799.62978,0.50026076,140853637.00018
1642417200000,2022-01-17 11:00:00,0.48777463,0.95226567,111941194.7233,0.51222537,117552483.32283
1642420800000,2022-01-17 12:00:00,0.50847475,1.03448347,284452023.74853,0.49152525,274970099.28984
1642424400000,2022-01-17 13:00:00,0.51185011,1.04855112,137203748.86226,0.48814989,130850795.53381
1642428000000,2022-01-17 14:00:00,0.50576532,1.0233303,148068769.04011,0.49423468,144693036.85317
1642431600000,2022-01-17 15:00:00,0.47044195,0.88836709,217062638.96467,0.52955805,244338900.31758
1642435200000,2022-01-17 16:00:00,0.45545149,0.83638367,381263857.00224,0.54454851,455848040.75381
1642438800000,2022-01-17 17:00:00,0.4783823,0.91711284,316950072.6426,0.5216177,345595501.43542
1642442400000,2022-01-17 18:00:00,0.50198833,1.00798506,295378039.0408,0.49801167,293038110.9379
1642446000000,2022-01-17 19:00:00,0.48321943,0.93505725,141459611.03034,0.51678057,151284437.86718
1642449600000,2022-01-17 20:00:00,0.43850964,0.78097448,99566398.66446,0.56149036,127489951.47016
1642453200000,2022-01-17 21:00:00,0.44129542,0.78985466,265046198.07593,0.55870458,335563253.39733
1642456800000,2022-01-17 22:00:00,0.51521261,1.06275993,405187102.7332,0.48478739,381259295.99842
1642460400000,2022-01-17 23:00:00,0.5177392,1.07356682,136028445.28117,0.4822608,126707013.18286
1642464000000,2022-01-18 00:00:00,0.49970854,0.99883482,194857852.90559,0.50029146,195085162.29292
1642467600000,2022-01-18 01:00:00,0.4854556,0.94346688,120305153.73435,0.5145444,127513913.5604
1642471200000,2022-01-18 02:00:00,0.51686628,1.06982033,97538184.71733,0.48313372,91172491.70782
1642474800000,2022-01-18 03:00:00,0.45642115,0.8396595,128079207.88079,0.54357885,152537079.65361
1642478400000,2022-01-18 04:00:00,0.51243606,1.05101303,171986680.53143,0.48756394,163638961.71101
1642482000000,2022-01-18 05:00:00,0.60135898,1.50852261,152399972.46382,0.39864102,101025978.22365
1642485600000,2022-01-18 06:00:00,0.53721114,1.1608126,116806134.59767,0.46278886,100624454.85048
1642489200000,2022-01-18 07:00:00,0.46463653,0.86788985,169581143.88937,0.53536347,195394776.20232
1642492800000,2022-01-18 08:00:00,0.45120062,0.82215948,265059310.76261,0.54879938,322394032.13154
1642496400000,2022-01-18 09:00:00,0.48570836,0.94442205,412751052.69321,0.51429164,437040888.0517
1642500000000,2022-01-18 10:00:00,0.48897578,0.95685443,169114462.11825,0.51102422,176740010.83282
1642503600000,2022-01-18 11:00:00,0.50140038,1.00561724,207713244.32233,0.49859962,206552986.67596
1642507200000,2022-01-18 12:00:00,0.47885755,0.91886115,209721084.45838,0.52114245,228240234.41396
1642510800000,2022-01-18 13:00:00,0.51755703,1.07278385,377654583.48061,0.48244297,352032316.10294
1642514400000,2022-01-18 14:00:00,0.48630339,0.94667432,477032378.59039,0.51369661,503903370.99577
1642518000000,2022-01-18 15:00:00,0.50528596,1.02136976,459007569.00986,0.49471404,449403914.47622
1642521600000,2022-01-18 16:00:00,0.51705411,1.07062534,282278972.63616,0.48294589,263658034.27138
1642525200000,2022-01-18 17:00:00,0.48655503,0.9476284,196803756.10799,0.51344497,207680305.63043
1642528800000,2022-01-18 18:00:00,0.53662024,1.15805712,215355835.71592,0.46337976,185963051.28909
1642532400000,2022-01-18 19:00:00,0.49380769,0.97553377,130572096.24475,0.50619231,133846823.38725
1642536000000,2022-01-18 20:00:00,0.48106553,0.92702559,143678326.51251,0.51893447,154988522.94892
1642539600000,2022-01-18 21:00:00,0.56764058,1.31289051,501771413.84397,0.43235942,382188317.13411
1642543200000,2022-01-18 22:00:00,0.55884916,1.26679836,269563982.09817,0.44115084,212791546.22618
1642546800000,2022-01-18 23:00:00,0.44480902,0.80118201,119749912.93299,0.55519098,149466551.80512
1642550400000,2022-01-19 00:00:00,0.50063555,1.00254542,227037334.51933,0.49936445,226460895.75312
1642554000000,2022-01-19 01:00:00,0.53377601,1.14489179,129458177.76503,0.46622399,113074597.30237
1642557600000,2022-01-19 02:00:00,0.52080523,1.08683412,123810048.09561,0.47919477,113918072.59316
1642561200000,2022-01-19 03:00:00,0.44458855,0.80046704,436309071.98898,0.55541145,545068130.09117
1642564800000,2022-01-19 04:00:00,0.52316079,1.09714299,207401763.7904,0.47683921,189038042.89739
1642568400000,2022-01-19 05:00:00,0.48501029,0.94178636,107951221.766,0.51498971,114623896.03052
1642572000000,2022-01-19 06:00:00,0.48478931,0.94095351,121494721.3742,0.51521069,129118728.58468
1642575600000,2022-01-19 07:00:00,0.45823856,0.84583087,443768441.95514,0.54176144,524653870.59562
1642579200000,2022-01-19 08:00:00,0.51643145,1.06795916,278980200.41566,0.48356855,261227406.50076
1642582800000,2022-01-19 09:00:00,0.53407674,1.14627621,306042185.63699,0.46592326,266988167.36415
1642586400000,2022-01-19 10:00:00,0.44746105,0.80982717,227194088.12022,0.55253895,280546387.33229
1642590000000,2022-01-19 11:00:00,0.53672956,1.1585664,691128852.96147,0.46327044,596537974.01914
1642593600000,2022-01-19 12:00:00,0.49054653,0.96288781,302683513.68557,0.50945347,314349720.74032
1642597200000,2022-01-19 13:00:00,0.4956464,0.98273592,302728666.40043,0.5043536,308046810.0399
1642600800000,2022-01-19 14:00:00,0.50796607,1.03238015,502930053.01931,0.49203393,487155871.51543
1642604400000,2022-01-19 15:00:00,0.49391353,0.97594692,586456016.56127,0.50608647,600909747.20066
1642608000000,2022-01-19 16:00:00,0.51900995,1.07904509,412028769.16759,0.48099005,381845737.20236
1642611600000,2022-01-19 17:00:00,0.52312698,1.09699431,493610935.29044,0.47687302,449966722.66607
1642615200000,2022-01-19 18:00:00,0.51094023,1.04473986,203947129.64495,0.48905977,195213313.06283
1642618800000,2022-01-19 19:00:00,0.48456377,0.9401042,196323566.67049,0.51543623,208831708.67191
1642622400000,2022-01-19 20:00:00,0.4651274,0.86960408,221314509.06217,0.5348726,254500311.91377
1642626000000,2022-01-19 21:00:00,0.53146922,1.1343315,144340010.78112,0.46853078,127246762.35884
1642629600000,2022-01-19 22:00:00,0.53683802,1.15907187,135099691.96019,0.46316198,116558511.16714
1642633200000,2022-01-19 23:00:00,0.44172749,0.7912399,120584766.37544,0.55827251,152399754.07733
1642636800000,2022-01-20 00:00:00,0.52993878,1.12738247,148507580.29903,0.47006122,131727771.12499
